Reaction_ID,CORDA_Score
3DHLCAS,2
3DHLCAt,3
3DHLCAt2,2
7DHCDCHOLabc,3
7DHCDCHOLt,3
7DHCDCHOLt2,2
7DHCHOLabc,3
7DHCHOLt,3
7DHCHOLt2,2
CA24GSc,1
CA24GSr,1
CA24Gte,3
CA24Gtr,-1
CA3Sabc,3
CA3St,3
CASULT,1
CDCA24GSc,1
CDCA24GSr,1
CDCA24Gte,3
CDCA24Gtr,-1
CDCA3GSc,1
CDCA3GSr,1
CDCA3Gte,3
CDCA3Gtr,-1
HC02220t,3
CDCA6AH,2
COPROSTabc,3
COPROSTt,3
COPROSTt2,2
DCA24GSc,1
DCA24GSr,1
DCA24Gte,3
DCA24Gtr,-1
DCA3GSc,1
DCA3GSr,1
DCA3Gte,3
DCA3Gtr,-1
DCA3Sabc,3
DCA3St,3
DCASULT,1
DM_12dhchol_c,-1
DM_3dhcdchol_c,-1
DM_3dhchol_c,-1
DM_3dhdchol_c,-1
DM_3dhlchol_c,-1
DM_7dhcdchol_c,-1
DM_7dhchol_c,-1
DM_ca24g_c,-1
DM_ca3s_c,-1
DM_cdca24g_c,-1
DM_cdca3g_c,-1
DM_coprost_c,-1
DM_dca24g_c,-1
DM_dca3g_c,-1
DM_dca3s_c,-1
DM_gca3s_c,-1
DM_gcdca3s_c,-1
DM_gdca3s_c,-1
DM_gudca3s_c,-1
DM_hca24g_c,-1
DM_hca6g_c,-1
DM_hdca24g_c,-1
DM_hdca6g_c,-1
DM_hyochol_c,-1
DM_icdchol_c,-1
DM_isochol_c,-1
DM_lca24g_c,-1
DM_lca3g_c,-1
DM_lca3s_c,-1
DM_tca3s_c,-1
DM_tcdca3s_c,-1
DM_tdca3s_c,-1
DM_thyochol_c,-1
DM_tudca3s_c,-1
DM_uchol_c,-1
DM_udca3s_c,-1
EX_12dhchol_e,-1
EX_3dhcdchol_e,-1
EX_3dhchol_e,-1
EX_3dhdchol_e,-1
EX_3dhlchol_e,-1
EX_7dhcdchol_e,-1
EX_7dhchol_e,-1
EX_ca24g_e,-1
EX_ca3s_e,-1
EX_cdca24g_e,-1
EX_cdca3g_e,-1
EX_coprost_e,-1
EX_dca24g_e,-1
EX_dca3g_e,-1
EX_dca3s_e,-1
EX_gca3s_e,-1
EX_gcdca3s_e,-1
EX_gdca3s_e,-1
EX_gudca3s_e,-1
EX_hca24g_e,-1
EX_hca6g_e,-1
EX_hdca24g_e,-1
EX_hdca6g_e,-1
EX_hyochol_e,-1
EX_icdchol_e,-1
EX_isochol_e,-1
EX_lca24g_e,-1
EX_lca3g_e,-1
EX_lca3s_e,-1
EX_tca3s_e,-1
EX_tcdca3s_e,-1
EX_tdca3s_e,-1
EX_thyochol_e,-1
EX_tudca3s_e,-1
EX_uchol_e,-1
EX_udca3s_e,-1
GCA3Sabc,3
GCA3St,3
GCASULT,1
GCDCA3Sabc,3
GCDCA3St,3
GCDCASULT,1
GDCA3Sabc,3
GDCA3St,3
GDCASULT,1
GUDCA3Sabc,3
GUDCA3St,3
GUDCASULT,1
HCA24GSc,1
HCA24GSr,1
HCA24Gte,3
HCA24Gtr,-1
HCA6GSc,1
HCA6GSr,1
HCA6Gte,3
HCA6Gtr,-1
HDCA24GSc,1
HDCA24GSr,1
HDCA24Gte,3
HDCA24Gtr,-1
HDCA6GSc,1
HDCA6GSr,1
HDCA6Gte,3
HDCA6Gtr,-1
HYOCHOLabc,2
HYOCHOLt,3
HYOCHOLt2,2
HYOCHOLtr,-1
ICDCHOLabc,3
ICDCHOLt,3
ICDCHOLt2,2
ISOCHOLabc,3
ISOCHOLt,3
ISOCHOLt2,2
LCA24GSc,1
LCA24GSr,1
LCA24Gte,3
LCA24Gtr,-1
LCA3GSc,1
LCA3GSr,1
LCA3Gte,3
LCA3Gtr,-1
LCA3Sabc,3
LCA3St,3
LCASULT,1
M02155tr,-1
TCA3Sabc,3
TCA3St,3
TCASULT,1
TCDCA3Sabc,3
TCDCA3St,3
TCDCA6AH,2
TCDCASULT,1
TDCA3Sabc,3
TDCA3St,3
TDCASULT,1
THYOCHOLabc,2
THYOCHOLt,3
THYOCHOLt2,2
TUDCA3Sabc,3
TUDCA3St,3
TUDCASULT,1
UCHOLabc,3
UCHOLt,3
UCHOLt2,2
UDCA3Sabc,3
UDCA3St,3
UDCASULT,1
UDCHOLt,3
UDCHOLt2,2
12HTACRhr,2
12HTACRtu,-1
12HTACRtep,-1
1331TAALThr,-1
1331TACRhr,-1
1331TACRteb,-1
1331TACRtev,-1
13DMThr,-1
13DMTtu,-1
13DMTtep,-1
14HMDZALThr,2
14HMDZhr,2
14MDZtev,-1
1513DTALThr,-1
1513DTACRhr,-1
1513TACRtu,-1
1513TACRtep,-1
1531TACRhr,-1
1531TACRteb,-1
1531TACRtev,-1
1531TALThr,-1
15DMThr,-1
15DMTtu,-1
15DMTtep,-1
1HIBUPGLUC_Sthv,-1
1HIBUP_SGLUhep,1
1HIBUP_Sthv,-1
1HMDGLUChr,1
1HMDZGLUChc,-1
1OHMDZhr,2
1OHMDZtep,-1
2HATVLAChc,-1
2HATVACIDGLUChr,1
2HATVACIDGLUCteb,3
2HATVACIDOXDhc,2
2HATVACIDhc,3
2HATVACIDteb,3
2HATVACIDtep,-1
2HATVACIDthc,3
2HATVLACGLUChr,1
2HATVLACGLUCteb,3
2HATVLACOXDhc,2
2HATVLACteb,3
2HATVLACtep,-1
2HATVLACthc,3
2HIBUPGLUC_Sthv,-1
2HIBUP_Rthv,-1
2HIBUP_SGLUhep,1
2HIBUP_Sthv,-1
31DMThr,-1
31DMTtu,-1
31DMTtep,-1
35DHPVShc,2
35DHPVStep,-1
35DHPVSthc,3
35DSMVhep,3
35DSMVteb,-1
3HIBUPGLUC_Sthv,-1
3HIBUP_Rthv,-1
3HIBUP_SGLUhep,1
3HIBUP_Sthv,-1
3HLVSTAChep,3
3HLVSTACtbc,-1
3HPVSTETCOAhcm,3
3HPVSTETCOAhcx,3
3HPVSTETteb,3
3HPVSTETtev,-1
3HPVShc,3
3HPVSteb,3
3HPVStep,-1
3HPVSthc,3
3HSMVACIDhep,3
3HSMVACIDteb,-1
3HSMVhep,3
3ISPVShc,-1
3ISPVSteb,3
3ISPVStep,-1
3ISPVSthc,3
3MEACMPhc,-1
3OHACMPhr,3
3OHACMPtev,-1
4BHGLZABCt,-1
4BHGLZhr,-1
4BHGLZtev,-1
4HATVACIDOXDhc,2
4HATVACIDhc,3
4HATVACIDteb,3
4HATVACIDtep,-1
4HATVACIDthc,3
4HATVLACOXDhc,2
4HATVLAChc,-1
4HATVLACteb,3
4HATVLACtep,-1
4HATVLACthc,3
4HMDGLUCtev,-1
4HMDZGLUChr,1
4OHMDZhr,2
4OHMDZtev,-1
56DHPVShc,2
56DHPVSteb,3
56DHPVStev,-1
56EPPVShc,2
56EPPVSteb,3
56EPPVStev,-1
5OHFVSGLUhc,-1
5OHFVSGLUtev,-1
5OHFVShc,3
5OHFVSteb,-1
6AHGLZABCt,-1
6AHGLZhr,-1
6AHGLZtev,-1
6BHGLZABCt,-1
6BHGLZGLCABCt,-1
6BHGLZGLChr,-1
6BHGLZGLCtev,-1
6BHGLZhr,3
6BHGLZtev,-1
6CSMVACIDhep,3
6CSMVACIDteb,-1
6CSMVhep,3
6EPSteb,3
6EPVStep,-1
6EPVShc,-1
6EPVSthc,3
6HLVSTAChep,3
6HLVSTthep,-1
6HMSMVACIDhep,3
6HMSMVACIDteb,-1
6HMSMVhep,3
6HSMVACIDhep,3
6HSMVACIDteb,-1
6HSMVhep,3
6MELACAChep,3
6MELVACtbc,3
6MELVSTthep,-1
6MSMVhep,3
6OHFVSGLUhc,-1
6OHFVSGLUtev,-1
6OHFVShc,1
6OHFVSteb,-1
7AHGLZABCt,-1
7AHGLZhr,-1
7AHGLZtev,-1
7BHGLZABCt,-1
7BHGLZGLCABCt,-1
7BHGLZGLChr,-1
7BHGLZGLCtev,-1
7BHGLZhr,1
7BHGLZtev,-1
7HPVShc,2
7HPVSteb,3
7HPVStev,-1
ALLOP2tu,1
ACMPtu,3
ACMPGLUChr,2
ACMPGLUTdt,-1
ACMPGLUTtep,2
ACMPGLUTthc,2
ACMPGLUtep,2
ACMPGLUthc,2
ACMPShc,3
ACMPdt,-1
ACMPthc,2
ALLOP1tu,1
ALLOPOXDhep,3
ALLOPtepvb,1
AM19CSALThr,2
AM19CShr,-1
AM19CSteb,-1
AM1A4NCShc,-1
AM1A4NCSteb,-1
AM1ACCShr,-1
AM1ACCStev,-1
AM1ACShr,-1
AM1ACSteb,-1
AM1ACStep,-1
AM1ALCShr,-1
AM1ALCSteb,-1
AM1ALCStep,-1
AM1C4N9CShc,-1
AM1C4N9CSteb,-1
AM1C9CShr,-1
AM1C9CSteb,-1
AM1C9CStev,-1
AM1CCShr,-1
AM1CCSteb,-1
AM1CCStev,-1
AM1CGLChr,-1
AM1CGLCteb,-1
AM1CSAhr,2
AM1CSAtep,-1
AM4N9CShc,-1
AM4N9CShr,-1
AM4N9CStev,-1
AM4NC9CSteb,-1
AM4NCShr,-1
AM4NCSteb,-1
AM4NCStep,-1
AM9CSAhr,2
AM9CSAteb,-1
AM9CSAtep,-1
ATVACIDMCTtu,3
ATVACIDOATPtu,3
ATVACIDhc,3
ATVACIDhr,-1
ATVACIDtdu,-1
ATVACIDtu,3
ATVACYLGLUChc,1
ATVETHGLUChc,1
ATVLACGLCURhc,1
ATVLACThc,3
ATVLACh2r,-1
ATVLAChc,-1
ATVLAChr,-1
ATVLACtdhc,-1
ATVLACtu,3
Am19CStev,-1
Am1CSAteb,-1
CARBIBUP_SGLUthv,-1
CARIBUP_Rthv,-1
CARIBUP_SGLUhep,1
CARIBUP_Sthv,-1
CRGLZABCt,-1
CRGLZhr,-1
CRGLZtev,-1
CRVS1M24hc,2
CRVS1tev,-1
CRVS23M24hc,2
CRVSATPthc,-1
CRVSATPtu,3
CRVSM1SPhc,-1
CRVSM1hc,2
CRVSM1hr,3
CRVSM1teb,3
CRVSM22hc,-1
CRVSM23hc,1
CRVSM23hr,3
CRVSM23teb,3
CRVSM23tev,-1
CRVSM24teb,3
CRVSM24tev,-1
CRVSM31hc,-1
CRVStu,-1
CRVSthc,3
CSASULPhc,-1
CSASULPteb,-1
CSASULPtev,-1
CSAtd,-1
CSAtu,3
CVM1GLUChc,1
CVM23GLUChc,1
CYSACMPAChc,-1
CYSAMPtev,-1
DELACCRVSM23hc,-1
DEOXFVShc,3
DEOXFVStev,-1
DESFVShc,1
DESFVSteb,-1
DHGLZABCt,-1
DHGLZhc,-1
DHGLZtev,-1
DSPVShc,2
DSPVSteb,3
DSPVStev,-1
EPOXTAChr,-1
EPOXTACteb,-1
EPOXTACtev,-1
EX_12htacr_e,-1
EX_1331tacr_e,-1
EX_13dmt_e,-1
EX_14hmdz_e,-1
EX_1513tacr_e,-1
EX_1531tacr_e,-1
EX_15dmt_e,-1
EX_1hibup__S_e,-1
EX_1hibupglu__S_e,-1
EX_1hmdgluc_e,-1
EX_1ohmdz_e,-1
EX_2hatvacid_e,-1
EX_2hatvacidgluc_e,-1
EX_2hatvlac_e,-1
EX_2hatvlacgluc_e,-1
EX_2hibup__R_e,-1
EX_2hibup__S_e,-1
EX_2hibupglu__S_e,-1
EX_31dmt_e,-1
EX_35dhpvs_e,-1
EX_35dsmv_e,-1
EX_3hibup__R_e,-1
EX_3hibup__S_e,-1
EX_3hibupglu__S_e,-1
EX_3hlvstacid_e,-1
EX_3hpvs_e,-1
EX_3hpvstet_e,-1
EX_3hsmvacid_e,-1
EX_3ispvs_e,-1
EX_3ohacmp_e,-1
EX_4bhglz_e,-1
EX_4hatvacid_e,-1
EX_4hatvlac_e,-1
EX_4hmdgluc_e,-1
EX_4ohmdz_e,-1
EX_56dhpvs_e,-1
EX_56eppvs_e,-1
EX_5ohfvs_e,-1
EX_5ohfvsglu_e,-1
EX_6ahglz_e,-1
EX_6bhglz_e,-1
EX_6bhglzglc_e,-1
EX_6csmvacid_e,-1
EX_6epvs_e,-1
EX_6hlvst_e,-1
EX_6hmsmvacid_e,-1
EX_6hsmvacid_e,-1
EX_6melvacid_e,-1
EX_6melvst_e,-1
EX_6ohfvs_e,-1
EX_6ohfvsglu_e,-1
EX_7ahglz_e,-1
EX_7bhglz_e,-1
EX_7bhglzglc_e,-1
EX_7hpvs_e,-1
EX_acmp_e,-1
EX_acmpglu_e,-1
EX_acmpglut_e,-1
EX_allop_e,-1
EX_am19cs_e,-1
EX_am1a4ncs_e,-1
EX_am1accs_e,-1
EX_am1acs_e,-1
EX_am1alcs_e,-1
EX_am1c4n9cs_e,-1
EX_am1c9cs_e,-1
EX_am1ccs_e,-1
EX_am1cglc_e,-1
EX_am1csa_e,-1
EX_am4n9cs_e,-1
EX_am4ncs_e,-1
EX_am9csa_e,-1
EX_atvacid_e,-1
EX_atvlac_e,-1
EX_caribup__R_e,-1
EX_caribup_s_e,-1
EX_caribupglu__S_e,-1
EX_crglz_e,-1
EX_crvs_e,-1
EX_crvsm1_e,-1
EX_crvsm23_e,-1
EX_crvsm24_e,-1
EX_csa_e,-1
EX_csasulp_e,-1
EX_cysacmp_e,-1
EX_deoxfvs_e,-1
EX_desfvs_e,-1
EX_dhglz_e,-1
EX_dspvs_e,-1
EX_epoxtac_e,-1
EX_fvs_e,-1
EX_fvstet_e,-1
EX_fvstetglu_e,-1
EX_glc3meacp_e,-1
EX_glz_e,-1
EX_gtacmp_e,-1
EX_ibup__R_e,-1
EX_ibup__S_e,-1
EX_ibupgluc_e,-1
EX_isolvstacid_e,-1
EX_lst4exp_e,-1
EX_lstn_e,-1
EX_lstn1gluc_e,-1
EX_lstnm1_e,-1
EX_lstnm2_e,-1
EX_lstnm4_e,-1
EX_lstnm5_e,-1
EX_lstnm7_e,-1
EX_lvst_e,-1
EX_mdz_e,-1
EX_mdzglc_e,-1
EX_meracmp_e,-1
EX_mhglz_e,-1
EX_ndersv_e,-1
EX_nfd_e,-1
EX_nfdac_e,-1
EX_nfdlac_e,-1
EX_nfdnpy_e,-1
EX_nfdoh_e,-1
EX_oxyp_e,-1
EX_oxy1rb_e,-1
EX_oxy7rb_e,-1
EX_profvs_e,-1
EX_ptvst_e,-1
EX_ptvstlac_e,-1
EX_ptvstm3_e,-1
EX_pvs_e,-1
EX_pvsgluc_e,-1
EX_rsv_e,-1
EX_rsvlac_e,-1
EX_s3meacmp_e,-1
EX_smv_e,-1
EX_smvacid_e,-1
EX_stacmp_e,-1
EX_sulpacmp_e,-1
EX_tacr_e,-1
EX_tauribup__S_e,-1
EX_thrfvs_e,-1
EX_tlacfvs_e,-1
EX_tmd_e,-1
EX_tmdm1_e,-1
EX_tmdm3_e,-1
EX_tmdm5_e,-1
EX_tripvs_e,-1
EX_tsacmgluc_e,-1
EX_tsacmsul_e,-1
FVSGLUChc,-1
FVSTETGLUhc,-1
FVSTETGLUtev,-1
FVSTETtev,-1
FVShc,-1
FVSteb,-1
FVStep,-1
FVStu,3
GLC3MEACPhr,2
GLC3MEACPtev,-1
GLZABCteb,-1
GLZtd,-1
GTACMPhr,-1
GTACMPtev,-1
IBUPGLUCtchep,-1
IBUPGLUCtpvb,-1
IBUPGT_HEP,1
IBUP_RASCL1hep,3
IBUP_RCYP2hep,2
IBUP_RCYP3hep,2
IBUP_RCYPCARhep,1
IBUP_Rshep,3
IBUP_Rtdhep,-1
IBUP_Rtdu,-1
IBUP_SACOT2,3
IBUP_SCONJhep,-1
IBUP_SCYP1hep,1
IBUP_SCYP2hep,2
IBUP_SCYP3hep,2
IBUP_SCYPCARhep,1
IBUP_Stbc,-1
IBUP_Stdhep,-1
IBUP_Stdu,-1
ISOLVSTAChep,-1
ISOLVSTtbc,3
LST4EXPTDhc,-1
LST4EXPhr,2
LST4EXPthc,-1
LSTN1GLUChr,1
LSTN1GLUCtev,-1
LSTNtu,3
LSTNM1hr,2
LSTNM1tev,-1
LSTNM2hr,2
LSTNM2tev,-1
LSTNM4hr,-1
LSTNM4tev,-1
LSTNM5hr,2
LSTNM5tev,-1
LSTNM7TDhc,-1
LSTNM7hr,1
LSTNM7thc,-1
LSTNRATt,-1
LSTNtd,-1
LVACLAChep,-1
LVSTACIDhep,3
LVSTACIDtu,3
LVSTACOXD6Hhep,2
LVSTACOXD6MEhep,2
LVSTOXD3Hhep,2
LVSTOXD6Hhep,2
LVSTOXD6METhep,2
LVSTPGPtu,3
LVSTtu,-1
MDZGLCtev,-1
MDZtd,-1
MDZtu,3
MERACMPtep,2
MERACMPthc,2
MHGLZABCt,-1
MHGLZhr,1
MHGLZtev,-1
NDERSVhc,1
NDERSVteb,3
NFDACOXDhc,2
NFDACtep,-1
NFDDMEThr,-1
NFDLAChc,-1
NFDLACtep,-1
NFDNPYtep,-1
NFDOHtep,-1
NFDOXDhc,-1
NFDtd,-1
OXYP1CONJ,-1
OXYP2CONJ,-1
OXYPR1tehv,-1
OXYPR7tehv,-1
OXYPthc,1
OXYPtepv,-1
PROFVSCOAhc,3
PROFVShc,-1
PROFVStev,-1
PTVSTATPtu,3
PTVSTGLUChc,2
PTVSTLAChc,-1
PTVSTLACtev,-1
PTVSTM13hr,1
PTVSTM3eb,3
PTVSTM3hc,2
PTVSThc,3
PTVSTtep,-1
PTVSTtu,3
PVSATPtu,3
PVSGLUChc,-1
PVSGLUCteb,3
PVSGLUCtev,-1
PVSHtu,-1
PVSOATPtu,3
PVStep,-1
RSVATPtu,3
RSVGLUChc,-1
RSVLAChv,-1
RSVLACteb,3
RSVSPONhc,3
RSVhc,-1
RSVtev,-1
RSVtu,3
S3MEACMPhc,-1
S3MEACMPtev,-1
SMVACIDATPteb,3
SMVACIDhep,3
SMVACIDtev,-1
SMVtu,3
SMVGLUCLAChep,-1
SMVGLUChep,1
SMVHYDROhep,3
SMVLAChep,-1
SMVtv,-1
SMVthep,3
STACMPhc,-1
STACMPtev,-1
SULPACMPtev,3
TACRDtsc,-1
TACRtu,3
TAURIBUP_Sthv,-1
THRFVShc,-1
THRFVStev,-1
THSACMPhr,-1
TLACFVShc,-1
TLACFVStev,-1
TMDM1OATt,-1
TMDM1hr,1
TMDM3OATt,-1
TMDM3hr,-1
TMDM5OATt,-1
TMDM5hr,1
TMDOATPtsc,-1
TMDOATtev,-1
TMDOATthc,3
TMDtd,-1
TRIPVShc,2
TRIPVSteb,3
TRIPVStev,-1
TSACGLUCtev,-1
TSACMGLUChr,-1
TSACMSULhc,-1
TSACMSULtev,-1
12HTACRitr,-1
13HTACRitr,-1
14HMDZitr,-1
1513TACRitr,-1
1531TACRitr,-1
1HIBUP_Sitr,-1
1HIBUPGLUitr,-1
1HMDGLUCitr,-1
2HATVACIDGLUCitr,-1
2HATVLACGLUCitr,-1
2HIBUP_Ritr,-1
2HIBUP_Sitr,-1
2HIBUPGLUC_Sitr,-1
35DHPVSitr,-1
35DSMVitr,-1
3HIBUP_Ritr,-1
3HIBUPGLUC_Sitr,-1
3HLVSTitr,-1
3HPVSitr,-1
3HPVSCOAitm,-1
3HPVSCOAitx,-1
3HPVSTETCOAitm,-1
3HPVSTETCOAitx,-1
3HSMVitr,-1
3ISPVSitr,-1
3MEACMPitr,-1
3OHACMPitr,-1
4BHGLZitr,-1
4HATVACIDitr,-1
4HATVLACitr,-1
4HMDGLUCitr,-1
4OHMDZitr,-1
56DHPVSitr,-1
56EPPVSitr,-1
5OHFVSitr,-1
5OHFVSGLUitr,-1
6AHGLZitr,-1
6BHGLZGLCitr,-1
6CSMVitr,-1
6HLVSTitr,-1
6HLVSTACIDitr,-1
6HMSMVitr,-1
6HSMVitr,-1
6MELVACIDitr,-1
6MELVSTitr,-1
6OHFVSitr,-1
6OHFVSGLUitr,-1
7AHGLZitr,-1
7BHGLZGLCitr,-1
7HPVSitr,-1
ACMPitr,-1
ACMPGLUitr,-1
AM19CSitr,-1
AM1ACCSitr,-1
AM1ACSitr,-1
AM1ALCSitr,-1
AM1C9CSitr,-1
AM1CGLCitr,-1
AM4N9CSitr,-1
AM4NCSitr,-1
CARIBUP_Sitr,-1
CARIBUPGLU_Sitr,-1
CRGLZitr,-1
CRVSitr,-1
CRVSM22itr,-1
CRVSM24itr,-1
CRVSM31itr,-1
CSAitr,-1
DEOXFVSitx,-1
DESFVSitr,-1
DSPVSitr,-1
EPOXTACitr,-1
FVSitx,-1
FVSCOAitx,-1
FVSTETitr,-1
FVSTETGLUitr,-1
GLC3MEACPitr,-1
GLZitr,-1
GTACMPitr,-1
IBUP_Ritr,-1
IBUP_Sitr,-1
IBUPGLUCitr,-1
LSTN1GLUCitr,-1
LSTNitr,-1
LSTNM1itr,-1
LSTNM2itr,-1
LSTNM4itr,-1
LSTNM5itr,-1
LSTNM7itr,-1
LVSTitr,-1
EX_lvstacid_e,-1
LVSTACIDitr,-1
MDZitr,-1
MDZGLCitr,-1
NDERSVitr,-1
NFDNPYitr,-1
NFDOHitr,-1
PROFVSCOAitx,-1
PTVSTLACitr,-1
PTVSTM13itr,-1
PTVSTM13te,-1
EX_ptvstm13_e,-1
PTVSTM3itr,-1
PVSitr,-1
PVSGLUCitr,-1
RSVLACitr,-1
TACRitr,-1
THSACMPitr,-1
TLACFVSitr,-1
TMACMPitr,-1
TMDitr,-1
TMDM1itr,-1
TMDM3itr,-1
TMDM5itr,-1
TSACMGLUCitr,-1
3HPVSCOAhc,-1
3HPVSTEThc,-1
ACMPGLUTTRsc,-1
FVSCOAhc,-1
MDZGLChr,-1
TMACMPhr,-1
1OHMDZitr,-1
CYSACMPitr,-1
NFDACitr,-1
ACMPGLUTitr,-1
NAPQIhr,-1
H2O2ter,-1
UDPRIBc,-1
GLYitr,-1
PAPSitr,-1
PAPitr,-1
13DMTitr,-1
15DMTitr,-1
ATVACIDitr,-1
ATVLACitr,-1
31DMTitr,-1
SMVitr,-1
6BHGLZitr,-1
7BHGLZitr,-1
AM1CCSitr,-1
LST4EXPitr,-1
MHGLZitr,-1
RSVitr,-1
TRIPVSitr,-1
SMVACIDitr,-1
PTVSTitr,-1
3HIBUP_Sitr,-1
FVSitr,-1
AM1CSAitr,-1
AM9CSAitr,-1
2HATVACIDitr,-1
EX_caproic_e,-1
1A25HVITD2t,-1
1A25HVITD2tm,-1
EX_1a25dhvitd2_e,-1
EX_C13856_e,-1
EX_M02956_e,-1
EX_M00234_e,-1
EX_M01807_e,-1
EX_M00503_e,-1
EX_M00241_e,-1
EX_M01820_e,-1
EX_M00510_e,-1
EX_M00003_e,-1
EX_M00008_e,-1
EX_M00010_e,-1
EX_M00017_e,-1
EX_M00019_e,-1
EX_M00021_e,-1
EX_M00115_e,-1
EX_M00117_e,-1
EX_M00260_e,-1
EX_M00265_e,-1
EX_M00315_e,-1
EX_M00341_e,-1
EX_M01197_e,-1
EX_M01207_e,-1
EX_M01235_e,-1
EX_M01238_e,-1
EX_M01582_e,-1
EX_M02053_e,-1
EX_M02457_e,-1
EX_M02613_e,-1
EX_M02745_e,-1
EX_M03045_e,-1
EX_M03051_e,-1
EX_M03153_e,-1
EX_M02560_e,-1
EX_M02561_e,-1
EX_C01601_e,-1
EX_M02909_e,-1
EX_M02108_e,-1
EX_M03117_e,-1
EX_M03134_e,-1
EX_M01111_e,-1
EX_h2co3_e,-1
EX_M01872_e,-1
EX_M01870_e,-1
EX_ditp_e,-1
EX_hnifedipine_e,-1
EX_M02446_e,-1
EX_M02447_e,-1
EX_M02449_e,-1
EX_M02451_e,-1
EX_itacon_e,-1
EX_adpman_e,-1
EX_rbl__D_e,-1
EX_M01966_e,-1
EX_M02155_e,-1
EX_M01989_e,-1
EX_M02837_e,-1
EX_gpi_sig_e,-1
EX_M01881_e,-1
EX_M03131_e,-1
EX_n5m2masn_e,-1
EX_hretn_e,-1
EX_kdn_e,-1
EX_m3gacpail_prot_hs_e,-1
EX_dolichol__L_e,-1
SK_his__L_c,-1
SK_ile__L_c,-1
SK_leu__L_c,-1
SK_lys__L_c,-1
SK_met__L_c,-1
SK_phe__L_c,-1
SK_thr__L_c,-1
SK_trp__L_c,-1
SK_val__L_c,-1
SK_ala__L_c,-1
SK_arg__L_c,-1
SK_asn__L_c,-1
SK_asp__L_c,-1
SK_cys__L_c,-1
SK_gln__L_c,-1
SK_glu__L_c,-1
SK_pro__L_c,-1
SK_ser__L_c,-1
SK_tyr__L_c,-1
SK_gly_c,-1
SK_4abut_l,-1
DM_CE5026_c,-1
DM_CE1261_c,-1
DM_4glu56dihdind_c,-1
DM_CE1562_c,-1
DM_ind56qn_c,-1
DM_5cysdopa_c,-1
DM_CE5025_c,-1
DM_CE4888_c,-1
DM_4abut_c,-1
DM_dopa_c,-1
DM_srtn_c,-1
DM_adrnl_c,-1
DM_ach_c,-1
DM_hista_c,-1
DM_kynate_c,-1
DM_nrpphr_c,-1
DM_tym_c,-1
DM_Lkynr_c,-1
DM_cbl2_m,-1
DM_1a2425thvitd2_m,-1
DM_btn_m,-1
DM_btn_n,-1
DCMPtm,-1
PROTEIN_BS,-1
DM_protein_c,-1
CYOR_u10mi,1
Htmi,3
NADH2_u10mi,1
CYOOm3i,1
CYOOm2i,1
R03184_PLUS_R00647,1
R01465m,1
R01115,3
R01803,3
R04215,3
R00100,3
SK_cmpglna_c,-1
SK_ficytb5_c,-1
SK_focytb5_c,-1
SK_HC01115_c,-1
DM_ca2_c,-1
DM_cl_c,-1
DM_zn2_c,-1
EX_ca2_e,-1
EX_cl_e,-1
EX_zn2_e,-1
ATPS4mi,1
PNTEH,1
PIK3,3
PI4P3K,3
PI5P3K,3
PIACGT,3
ATPasel_1,3
