"Gene_ID","GSM1089187","GSM1089188","GSM1089189","GSM1089190","GSM1089191","GSM1089192","GSM1089193","GSM1089194","GSM1089195","GSM1089196"
"AK016534",3.747674929,3.358084942,3.356857489,3.422215523,3.277734201,3.350028906,3.356857489,3.330536593,3.4734822,3.325020729
"AK016814",2.939745728,3.071502404,2.889232918,2.92274068,2.867634833,2.979632911,2.735944041,2.791154446,3.042897263,2.82117048
"AK016937",8.693117613,8.681805876,8.44003094,7.672148656,7.218022269,7.147086713,7.13745603,7.174395995,7.17146295,7.019063517
"AK017085",4.024797235,3.886285521,3.565476366,3.747726602,3.343362541,3.126452616,2.999292329,2.992145184,3.005075987,2.927426775
"AK017242",3.457481178,3.298540473,3.276478701,3.281886655,3.274069852,3.357732496,3.272295529,3.26092723,3.34429278,3.305668539
"AK017294",3.265312882,2.935950337,2.934845869,3.011999823,3.044241872,3.292096369,3.011999823,3.011999823,3.011999823,2.793750075
"AK017784",4.607534667,4.464886036,4.446858034,4.022980062,4.176338105,4.057701902,4.007912066,3.950119232,4.015827256,3.965228138
"AK017798",3.083106315,3.586226398,3.546905899,3.362912566,3.371330651,3.196205422,3.341087154,3.348539696,3.353560831,3.512206316
"AK017801",3.121637415,3.21324962,3.395625252,3.33373787,3.521043456,3.55735632,3.664356329,3.695134098,3.477405169,3.730895606
"AK017833",4.583900395,4.65348064,4.589456825,4.453360592,4.459139415,4.561094939,4.750862725,4.729541549,4.669987077,4.69584376
"AK018050",2.641688132,2.402080644,2.722080184,2.49716147,3.20647634,2.854655741,2.899031104,2.848923825,2.857078206,3.024021974
"AK019514",2.700234416,2.949730288,2.748408113,2.762318773,2.885878962,2.931844151,3.004694533,2.844393505,2.932076727,2.804349235
"AK019599",4.778141263,4.704166852,4.789707525,4.872394217,4.770738266,4.773194909,4.812699532,4.740807765,4.718479207,4.802488231
"AK019712",2.620172768,2.433043154,2.758604731,2.841122477,2.844822972,3.066006271,3.23118288,3.104412599,2.879426031,2.879245169
"AK019806",5.006262841,4.943140414,5.060388647,4.927785503,4.580272133,4.787747546,4.669044143,4.675989376,4.57804792,4.695446871
"AK019912",4.825993075,4.603442769,4.704126034,4.298034919,3.958926003,4.208342091,4.218526458,4.188093125,4.163254266,4.126441648
"AK019949",2.962051897,2.757838788,2.710462931,2.85005748,2.85005748,2.918827492,2.892678736,2.927487207,2.85005748,2.835992255
"AK020089",3.115441646,3.168707018,3.063196291,3.128823698,3.05333971,3.114412813,2.965481549,3.074958134,3.081796991,3.078618109
"AK020269",5.430489204,5.471859604,5.517564879,5.648706664,6.082586642,5.902569827,5.983143913,5.834626348,5.931684756,5.937817018
"AK020378",3.504304463,3.333365776,2.913497369,2.842924623,2.842924623,2.867158345,2.857590459,2.842924623,2.917831419,2.799944768
"AK020399",3.374342051,3.251024457,3.015568601,3.233931845,3.457202883,3.485543591,3.199815752,3.275259072,3.421401089,3.428889603
"AK020430",3.52886606,3.526502868,4.01504934,3.829405533,3.955809386,3.508523311,3.484531154,3.531873741,3.835934693,3.578947614
"AK020716",5.912498544,5.850780071,5.982593956,5.982581159,6.105926129,5.984975697,5.860924998,6.00142579,6.03577399,5.993989951
"AK021182",3.430756938,3.30067016,3.331354191,3.376787836,3.476220284,3.530008047,3.383423929,3.517402134,3.430756938,3.430756938
"AK021325",3.481980922,3.054457624,3.189432992,3.341747114,3.590182275,3.386423871,3.426566466,3.426908082,3.489092378,3.386423871
"AK028218",2.651467756,2.622617895,2.165040513,2.1115525445,1.857514007,2.124109008,2.1363691575,2.2712323295,1.8535747995,2.14961485
"AK029171",3.348039883,3.335076485,3.483422263,3.438502156,3.29559374,2.946313258,3.138484873,3.149869057,3.2177335,3.288779291
"AK029211",6.379106819,6.352832587,6.316482069,6.529308476,6.387014757,6.660428393,6.672116248,6.741040657,6.827340254,6.634475947
"AK029229",2.436046709,2.443576565,2.796909805,2.405993167,2.322380134,2.322380134,2.322380134,2.14922531,2.296502984,2.322380134
"AK029414",3.014895015,2.778604112,2.646728641,2.50828227,2.778604112,2.778604112,2.778604112,2.785695784,2.749538709,2.778604112
"AK029623",4.87897759,4.693237067,4.357287647,3.131551821,2.954784822,3.226613304,3.209356164,2.982528662,3.085366886,2.930771582
"AK029766",6.67679096,6.669757081,6.644421362,6.324485854,6.167943549,6.287847128,6.310121073,6.383869188,6.29941308,6.319026371
"AK030171",2.475679782,2.237807087,2.435784693,2.561392344,2.61353665,2.697572228,2.934223747,3.021994604,3.081624056,3.163527441
"AK030224",1.68797137,1.644542153,1.675119836,1.680179464,1.666857787,1.819758296,1.899612197,1.702830125,1.683250768,1.674782993
"AK030412",6.272617527,6.133565566,6.287296022,5.612729976,5.226240807,5.248070451,5.289949764,5.404121585,5.182547907,5.191375015
"AK030468",3.000957539,2.983962722,3.000957539,3.003479986,3.000957539,3.001447552,3.000957539,3.103897019,3.000957539,3.000957539
"AK030835",6.299675769,6.201975618,6.366432581,6.489381062,6.403225526,6.400157436,6.370095168,6.414737751,6.414158522,6.410423519
"AK030929",2.912459204,2.698007897,2.562348519,2.418640821,2.518917695,2.70649413,2.466682509,2.769544541,2.8618667,2.293199438
"AK031098",2.509382589,2.474838715,2.294755136,2.647928619,2.509382589,2.509382589,2.509382589,2.509382589,2.680631226,2.509382589
"AK031639",4.592142259,4.33353057,4.252183461,4.171995081,4.248241137,4.2241791,4.279695407,4.247919718,4.26197206,4.278756116
"AK031816",4.000399275,3.928135098,4.516459238,5.69748059,6.193498811,6.247994724,6.246964563,6.359606321,6.445981131,6.370634748
"AK031971",2.834307522,2.867790476,2.650021239,2.827627895,2.938733804,2.889075061,2.940884658,3.005495667,3.011497151,2.918515044
"AK032509",5.356935062,6.10976798,6.648300573,7.597893201,8.267992035,8.229813997,8.570125937,8.449717203,8.376445288,8.568971393
"AK032658",4.626177038,4.77977406,4.556501737,4.257344763,4.089497512,4.025828652,4.06479544,4.059082107,4.175218324,4.148856866
"AK032708",6.928915175,6.948824932,7.100898898,6.74297823,6.726287787,6.755336532,6.910100515,6.917929488,6.790536645,7.00292661
"AK032823",2.80049113,2.733314911,2.715699399,2.827570396,2.605391266,2.707987083,2.734058731,2.647271783,2.808457005,2.503760674
"AK032987",5.334073581,4.826059509,5.126363666,5.244946998,4.693312196,4.414491244,4.38964778,4.32686303,4.484928756,4.388318178
"AK033378",2.220013763,2.234058843,1.961195016,2.220013763,2.218197075,2.220013763,2.218197075,2.306500868,2.224360486,2.220013763
"AK033531",3.218332993,2.934728773,3.05738839,3.260314874,3.236397813,3.019568268,2.918041282,2.863882339,2.964345276,2.869514789
"AK033707",2.609011793,2.857938357,3.140554363,3.2688142,3.563013975,3.537803409,3.834809586,3.675021393,3.83018586,3.719556171
"AK033807",3.34039676,3.427182924,3.514381902,3.663226966,4.047849714,3.897720266,4.088933743,3.898002271,3.858762099,3.964245395
"AK034045",5.192864493,5.152074014,5.112124484,4.619621948,4.60147948,4.373639916,4.417432358,4.4529634,4.398663943,4.514169403
"AK034350",5.631829239,5.161838475,5.328704622,5.181930103,5.00770766,4.759335353,4.799382978,4.758287256,4.782560289,4.774314755
"AK034486",3.715517588,3.243965231,3.697341699,4.597871604,4.638241877,5.094482495,5.021783987,5.340778552,5.217977378,5.203660038
"AK034518",5.951565257,6.039815214,5.353172379,5.44421452,5.323984334,5.854906246,5.420464876,5.545278757,5.29560487,5.496793343
"AK034690",4.405827051,3.835218196,3.86843643,3.576579835,3.322956991,3.608386766,3.576579835,3.76606397,3.308673045,3.786308356
"AK034940",3.60755872,3.394660866,3.425131951,3.369896059,3.744813554,3.517315347,3.400492085,3.517315347,3.537406677,3.522325057
"AK035496",3.35770583,3.204778077,3.18998875,3.204778077,3.15319797,3.282538849,3.156682224,3.204778077,3.247427105,2.885642279
"AK035883",6.765407184,6.685793008,6.42237749,5.873654891,5.692460268,5.467318023,5.570730257,5.902513084,5.876691408,5.618524463
"AK036161",4.324252915,4.284716684,4.508011143,4.284716684,4.39982928,4.335789849,4.285821682,4.151593044,4.285310726,4.240837528
"AK036552",2.830917994,2.964754239,3.014093284,2.240360748,2.042231973,1.893847239,2.049585086,1.851757057,2.173062768,1.862527729
"AK036704",3.396159341,3.389630624,3.385976319,3.415089672,3.36266316,3.465834933,3.389383377,3.387480139,3.398699661,3.350938262
"AK036806",6.121342293,5.765513285,6.134235842,6.590635596,6.428788481,6.237765191,6.198711612,6.290316163,6.473213025,6.433478381
"AK037009",3.735977353,3.735977353,3.735977353,3.768035647,3.735977353,3.754739522,3.735977353,3.735977353,3.630042427,3.735977353
"AK037114",4.50398301,4.350675289,4.592554267,4.682107993,4.990532232,5.316813451,5.391165204,5.295875301,5.056894715,5.360947088
"AK037803",5.348196307,5.107109696,4.996133315,4.728759235,4.457494881,4.054057324,4.067267201,4.03447499,3.782761671,3.887456137
"AK038246",3.560003201,3.362413512,3.238028656,3.297795242,3.0407502,3.272512802,3.116615828,3.119185875,3.271073864,3.175571402
"AK038347",4.209503427,4.190149094,4.223101345,4.31522815,4.341792995,4.09828934,4.228721739,4.074953059,4.18089546,4.200265462
"AK038374",3.474272028,3.602247008,3.505381934,3.397475218,3.145817683,3.039238232,3.265141756,3.350686074,3.324609365,3.469434159
"AK038727",3.449095365,3.419542458,3.433605019,3.466654382,3.266839709,3.520707957,3.57891791,3.648536636,3.45872876,3.454872809
"AK038731",7.27374096,7.415965123,7.209243023,6.858808971,6.863316929,6.89444633,7.137729613,7.017316841,6.979787075,7.098090307
"AK038956",6.288500029,6.234137799,6.137915343,5.612576197,4.858947731,4.668740613,4.747565344,4.800438997,4.605522451,4.583037913
"AK039239",3.062661792,2.754142738,2.735445562,3.162531405,2.81411329,3.159508321,3.140467686,3.201461413,3.098591477,3.030378171
"AK039293",2.942423151,3.00097319,3.034798697,3.266096218,3.038806265,3.094117157,3.390153158,3.152300826,3.300589358,3.348897964
"AK039675",3.556112312,3.087328351,2.990271645,3.166670092,2.879564917,2.889665156,2.848066358,2.657676289,2.818942539,2.692907306
"AK039683",5.028164041,4.867389573,4.805684902,4.755236718,4.6620672,4.623116075,4.716656302,4.658326699,4.817763662,4.693126158
"AK040234",2.879388844,2.785177679,2.750523178,2.785177679,2.780199221,2.814677898,2.785177679,2.860689132,2.785177679,2.785177679
"AK040251",2.795475201,2.804986988,2.405733384,2.672788552,2.506765453,2.644849464,2.568099661,2.446527576,2.674809488,2.627085262
"AK040509",3.196742657,3.033244157,3.084297825,2.611758053,2.582775281,2.38117011,2.35375225,2.464469909,2.448246612,2.256954598
"AK040705",4.88223581,4.90787196,4.88993425,5.173405136,5.260369367,5.436981981,5.333237077,5.500164633,5.494652765,5.495448733
"AK040842",2.743460083,2.437673873,2.331062873,2.806233675,3.962919578,4.393745932,4.531514217,4.648855945,4.530106163,4.171866266
"AK040893",4.6830401495,4.2997209505,4.3030272765,3.900224979,3.9466062905,3.7888645865,3.7875583805,3.741399287,3.868642324,3.901547163
"AK040958",3.533364472,3.13007356,2.960962674,2.609483492,2.273969292,2.156329348,2.132544092,2.125770856,2.276113109,2.273969292
"AK041221",4.115429083,3.960080179,4.036565528,3.970280562,4.240515949,4.040195467,4.025515472,4.041560671,4.064419292,4.03853581
"AK041316",5.552832932,5.344347213,5.44299883,5.542310236,5.407137519,5.157925353,5.151835192,5.068173149,5.163934343,5.085684756
"AK041730",3.955910017,4.144124314,3.595385075,3.583552741,3.398188205,3.579698483,3.578801093,3.57485872,3.583552741,3.477609503
"AK042678",3.471905528,3.526870633,3.640567486,3.84050332,3.903918995,4.133256864,4.06353012,4.102490001,4.285431832,4.05011978
"AK042770",3.896382562,3.378174907,3.460605318,3.574622908,3.45240141,3.679820816,3.318210486,3.382138567,3.582036847,3.472780793
"AK044122",4.038539561,3.786064503,3.987452106,3.776203692,3.843934441,3.751768925,3.990673813,3.85624963,3.758222947,3.962578221
"AK044156",2.817446551,2.689375925,2.771117207,2.789369086,2.801973465,2.949001461,2.852733479,2.72807204,2.76922371,2.835579339
"AK044289",3.170983428,3.31375952,3.132343571,3.192539168,3.158864133,3.224971787,3.126345972,3.168260114,3.30637363,3.017058713
"AK044414",3.255659727,3.208604256,3.402735525,3.347086878,3.199218084,3.00003784,3.166336764,3.160518317,3.211145461,3.199801502
"AK044679",5.890937662,5.995763062,5.953729442,5.579688616,5.737139801,5.556879231,5.642887643,5.600074884,5.735290269,5.788882478
"AK045326",4.244708736,4.222819305,4.454223829,4.801510283,4.288858512,4.303949005,4.254648054,4.324303605,4.219996062,4.33041568
"AK045595",3.214668133,3.33923374,3.378372471,3.65770806,3.788347045,3.679552643,3.637765874,3.630639733,3.789144367,3.65770806
"AK045605",2.519072143,2.535976138,1.956956125,3.056258115,2.745741048,3.229948824,3.421531357,3.679851697,3.172833026,3.909215611
"AK045609",4.554351249,4.377087749,4.426650583,4.106865905,4.322076108,4.0459463,4.324835772,4.583740775,4.472068409,4.484172021
"AK046242",2.893856019,3.056840217,2.88990481,2.879466345,2.850749008,2.916281383,2.739860691,2.814263713,2.80210648,2.745291408
"AK046412",3.504092655,3.342678246,3.267000873,3.566362025,3.597604764,3.85319742,3.834112706,3.738746441,3.867570751,3.740842252
"AK046764",3.40623756,3.14439454,3.047215191,3.097076702,3.054085802,3.315063339,3.098662127,2.94168689,3.403686849,2.999280429
"AK046912",4.839330272,4.601295966,4.800108198,5.305481432,5.426400733,5.668153438,5.658715037,5.613709116,5.55118408,5.740733562
"AK046933",3.226938416,3.384993673,3.173518562,3.189081665,3.008325978,3.229948824,2.937446046,3.031340749,2.951396451,3.161931015
"AK046967",2.855946747,3.361111967,3.328636937,3.336202969,3.361111967,3.4074888,3.418558141,3.60789929,3.399948336,3.650798403
"AK047167",3.389985558,2.922656736,2.868399618,2.743475603,2.681009599,2.743475603,2.743475603,2.69176951,2.717214908,2.862322325
"AK047468",3.050840686,2.897144323,3.111159714,3.618529258,4.106208636,3.91335065,3.921975162,3.98655957,4.016926912,3.859534239
"AK047551",3.095821342,3.001855654,2.973926075,3.065840973,3.032964596,3.143191971,3.198352648,3.066050652,3.254104207,3.032964596
"AK047634",6.011222226,5.708031957,5.507532589,5.430626054,4.595614444,5.081836528,4.920271542,4.868613117,4.715878585,4.831041893
"AK047745",4.949050701,4.887461025,4.955596274,4.24684273,4.721282564,5.057699409,5.262654904,5.315906603,5.20473244,5.345357251
"AK047931",4.646651671,4.751646101,4.658969392,4.851769679,4.880482618,4.892552593,5.136392391,5.391212261,5.087720483,5.25483533
"AK048221",3.515440342,3.49974869,3.350696093,3.562156769,3.308024861,3.350696093,3.350696093,3.312473467,3.395340988,3.477077337
"AK048540",7.472209296,7.424948551,6.80281309,6.444254884,5.79525869,6.050719231,5.81351706,5.983536387,5.68908193,5.809740994
"AK048760",5.928078553,5.175837555,5.09539847,4.612789497,4.446630945,4.464452428,4.476187,4.348575943,4.666758153,4.578752105
"AK048812",5.447295795,5.882131551,5.173620819,4.531151345,4.097565525,3.944723666,3.891315891,3.992777569,4.03910122,3.971820058
"AK048836",5.234237483,4.689204249,4.583960851,3.175864346,2.799479127,2.799479127,2.778473168,2.525969414,2.792627832,2.499206776
"AK048842",6.674020229,6.103428447,5.76920261,5.087659644,4.141153537,4.508144855,4.404020469,4.542424164,4.475128085,4.489399617
"AK049951",5.494286254,5.517046315,5.456175022,5.419654588,5.554296098,5.399647007,5.408164604,5.379155722,5.503481489,5.416637644
"AK050130",7.019016099,6.775478051,6.009464642,5.746387569,5.114856259,5.38077969,4.959178231,5.318543415,5.127287122,5.221994794
"AK050354",2.923446865,2.81492138,2.541825717,2.403008167,2.479445371,2.63401962,2.699914715,2.533253055,2.563606671,2.3695742
"AK050931",3.140555695,2.773772312,2.655363917,3.10240127,3.137670165,3.406834364,3.431749896,3.187233541,3.325815181,3.14133769
"AK051045",5.5056100614,5.6335756006,4.9409501826,4.576766922,3.9908370062,4.4040539296,4.1474160642,4.4057789078,4.0406191356,4.318910433
"AK051312",7.215840046,6.602880631,6.832552685,6.159999954,5.864943715,5.599206222,5.563361633,5.463582041,5.48999487,5.578386473
"AK052181",3.815905347,3.422312018,3.423792756,3.625078318,3.435814045,3.564308698,3.689075598,3.560277313,3.564308698,3.567691981
"AK052541",2.982354838,2.948986534,3.048436698,3.249720389,3.26050931,3.297335415,3.454799272,3.425647823,3.490141164,3.338791001
"AK052571",3.168620019,3.198648771,2.870906214,2.674679593,2.709173105,2.624516524,2.522092072,2.956607149,2.577461889,2.738147116
"AK053006",2.772076354,2.714191225,2.833676678,3.001195604,2.871382692,2.755599513,2.978812927,2.911747845,2.996524208,3.053554324
"AK053112",3.827780909,4.173112243,4.179596914,4.076795712,4.58811687,4.568399385,4.609608082,4.667562107,4.625356637,4.714967902
"AK053272",2.909407076,2.968964324,2.600519487,2.520096189,2.046390169,2.64027122,2.541619426,2.8406018,2.51449606,2.703500715
"AK053689",3.040108238,3.32899753,3.235821185,3.201090425,3.184809099,3.104568854,3.206481954,3.134630789,3.216090687,3.17894565
"AK054210",3.997118618,3.786468112,3.883210354,3.65470223,3.070682684,3.270062851,3.471094322,3.51890889,3.429661189,3.265711186
"AK076276",5.916910233,5.735551365,5.19011479,4.897742781,4.508631693,4.21312343,4.47880396,4.45391658,4.776884658,4.483488383
"AK077171",4.533722593,4.391112202,4.184319974,3.765939235,3.782516255,3.622166415,3.698392675,3.803826191,3.773747771,3.781296573
"AK077404",3.142202137,3.383276275,2.94307689,2.567126175,2.437307463,2.446860486,2.337616046,2.299935781,2.342776386,2.166405289
"AK077526",4.725168282,4.755533029,4.764552445,4.641401488,4.760052335,4.691620949,4.794980941,4.601956456,4.727065132,4.710212438
"AK077831",4.756829576,4.737749667,4.952078173,4.911070321,5.024974898,5.070915733,5.189471117,5.137843161,5.01137692,5.224929719
"AK078283",4.131894469,3.896211404,3.994640085,3.959929832,3.791739499,4.024304849,3.796479153,3.873722793,4.076832612,3.885069918
"AK078577",6.886739271,6.834137671,7.335087694,7.482684789,7.261468535,7.181451191,7.272028279,7.26817519,7.281371947,7.375633665
"AK078911",1.690322766,1.699323436,1.674374829,1.80950871,1.651666502,1.786146314,1.831284919,1.638260895,1.94751874,1.64089817
"AK079355",2.764170436,2.800712676,2.609248982,2.797567518,2.755762526,2.737514372,2.760862689,2.685266444,2.99180133,2.691431621
"AK079835",3.272793937,2.786928027,3.05396394,3.377652168,3.184464438,3.56838311,3.627597059,3.730279718,3.48052199,3.891605962
"AK080548",3.808959674,3.808959674,3.808959674,4.027316577,3.844163583,3.937529091,3.808959674,3.808959674,3.724047081,3.718635182
"AK080628",3.769122361,3.565165549,3.574764631,3.625373005,3.614110422,3.701791796,3.678567699,3.659138361,3.707701108,3.725309997
"AK080825",6.131094315,5.801628123,5.532330546,5.387973306,5.217396685,5.49551601,5.326008471,5.421645614,5.488223333,5.455158059
"AK080928",2.29313693,2.29313693,2.263462266,2.499691381,2.928073911,2.782447096,2.996801036,2.931300566,2.981277516,3.092874958
"AK081583",3.522691144,4.061567039,3.895173296,3.716247118,3.949428261,3.827976699,3.809024051,3.793183419,4.08928015,3.965942165
"AK081831",7.464600333,6.897010854,7.077533173,7.1036766,7.307065786,7.208628237,7.256869373,6.968312417,7.303132199,6.958252694
"AK082088",6.114775383,6.461611387,6.587615901,7.067673336,7.270426782,7.323646545,7.296123295,7.382778226,7.375737975,7.441378268
"AK082145",3.129009388,2.853102896,3.22052338,3.268011434,3.647346105,3.379197109,3.392382225,3.144843958,3.283903881,3.394464655
"AK082151",4.417251453,4.570639078,4.494181494,4.465178595,4.416057076,4.11743427,4.149471505,4.188985304,4.266009372,4.20898334
"AK082264",2.99324095,3.166951587,3.135933089,3.166951587,3.186158348,3.166951587,3.259058916,3.121993298,3.19450116,3.201221202
"AK082464",6.441984407,6.469409392,6.423294735,6.204440486,6.121272748,5.966872661,5.936157036,5.966107548,5.981663439,5.954690547
"AK082563",3.001332582,3.074170781,3.080802073,3.066597957,3.100885879,3.032628533,3.054414037,3.159477149,3.076599009,3.115584523
"AK082585",4.612557874,3.864248456,4.512752009,5.550040695,5.815048827,6.046246981,5.925900457,6.033087492,6.139688041,6.0626365
"AK082691",3.733855487,3.702036688,3.733855487,3.719607601,4.058446024,3.820858352,3.842051946,3.878421838,3.919613171,3.826336819
"AK083212",6.79905926,6.910783185,6.726215619,6.613366557,6.689307754,6.715219475,6.740937988,6.744609967,6.59071088,6.765903151
"AK083240",5.139937956,5.205500592,5.296872342,5.148929006,4.823261953,5.043560948,5.178735557,5.141880116,4.960869306,5.135985526
"AK083375",2.846444468,2.943089003,2.402099951,3.160262038,3.221739899,3.205087565,3.173300141,3.471252742,3.465293284,3.274281942
"AK083460",4.780194517,4.83599668,4.638221688,4.632425181,4.540477474,4.508698124,4.5386147,4.605571057,4.501828104,4.543922847
"AK083643",3.274863793,3.389881495,3.372205568,3.277376892,3.277376892,3.277376892,3.325351408,3.374044887,3.36427142,3.31348279
"AK084071",3.208895318,3.48594025,3.532377646,3.175278635,3.387263903,3.095729466,3.328435356,3.536442919,3.452041395,3.336839991
"AK084226",3.628173748,3.284814657,3.512561103,3.264861163,3.245047938,3.200581974,3.092377625,3.286767536,3.053650586,3.294257764
"AK084423",2.937877384,2.939932993,2.897291759,2.566914602,2.618975546,2.634210915,2.865570665,2.753942604,2.745840903,2.741790052
"AK084985",3.768896997,3.502001255,3.369659571,3.207653417,2.89169141,2.927876696,3.270618552,3.077505329,3.132638141,2.963314178
"AK085232",6.819878169,6.771947974,6.426087635,6.122994981,5.911592549,6.037422266,5.984926718,6.065065661,6.042117936,6.054697094
"AK085249",5.901305361,5.928050802,5.90473563,6.483809886,6.168512857,6.314131372,6.13905604,6.38888925,6.191519088,6.221603601
"AK085676",4.352937882,4.118160868,4.141483499,4.054675007,3.956710169,3.928676972,4.126389216,4.031182242,4.036339988,4.187560444
"AK086343",3.240599588,2.811269328,2.818480755,2.757512063,2.521255506,2.853877943,3.003376596,3.089481781,3.326389067,3.262637422
"AK086454",6.467474913,6.251423458,6.29476895,6.407991671,6.045847482,6.126318974,6.153839248,6.094041964,6.064701347,6.047528871
"AK086648",4.697538399,3.998794274,4.073798194,4.024252976,3.978484259,4.057306523,4.0339536,3.889711862,3.930361318,4.156617287
"AK086899",4.844387698,4.647537215,4.841495917,4.764295163,4.830464766,4.672919844,4.644578105,4.685832363,4.560484941,4.672816069
"AK086977",3.444418106,3.26763147,2.875730833,3.415369194,3.39205178,3.492835633,3.433108593,3.408978636,3.633183002,3.461979498
"AK087324",3.592344287,3.441793663,3.202499667,2.895044892,3.06024346,3.232163877,3.076401194,2.990153312,3.186416198,2.99936294
"AK087881",6.306260126,6.310605975,6.3621954,6.147156761,5.995782745,6.033187271,6.237326932,6.152729536,6.128014584,6.202409699
"AK089165",3.592627098,3.156076279,3.154381051,3.492758977,2.905108089,3.489460331,3.138456444,2.905108089,3.153624242,2.891396144
"AK089462",7.47593398,7.521972262,7.386371232,7.251074909,7.170210736,7.177756907,7.146747819,7.089083984,7.264170296,7.132426318
"AK089468",3.225222465,2.977191277,2.871636134,2.871636134,2.871636134,2.871636134,2.871636134,2.871636134,2.907407926,2.87811057
"AK089708",4.047824414,3.61013092,3.57261085,3.329771718,3.296611882,3.34742841,3.309258684,3.306411809,3.215017375,3.386740555
"AK089715",4.594454254,4.592257435,4.75065187,4.721885821,4.597998299,4.795997927,4.909141689,4.697697379,4.80302815,4.748266545
"AK090183",3.324453454,3.230198559,3.245782728,3.231594693,3.311098394,3.230366017,3.590042319,3.282975374,3.344334615,3.443603416
"AK122215",7.237968533,7.275092547,7.18989154,7.030796922,7.10137588,7.006223859,6.920247831,6.892445813,6.878627175,6.958679375
"AK122564",3.466522241,3.06577001,3.106035511,3.058978754,3.040772909,3.220103116,3.052889615,2.880529931,3.086258529,2.990533614
"AK129014",3.69022108,3.683673718,3.716559326,3.761688298,3.756146272,3.681996735,3.683673718,3.60103999,3.652695558,3.736290988
"AK129029",5.294037234,5.24630166,5.117958363,5.051165612,5.176019083,5.694438213,5.642930366,5.750642622,5.884099323,5.653864377
"AK129389",5.453732002,5.199373231,5.031122811,5.08303385,4.9529185,4.658557014,4.858799436,4.735219049,4.878143745,4.8217628
"AK131160",4.136996326,4.05901449,4.004690064,3.873181768,3.99977011,3.859905647,3.912320526,3.946215621,4.00077794,4.069442959
"AK131743",3.958829148,4.065290366,3.952710785,4.035220909,4.277711559,4.455706279,4.531787432,4.383225477,4.511226406,4.211624597
"AK131846",2.429658265,2.410187083,2.389891924,2.618887497,2.39390517,2.49209225,2.414758511,2.396360287,2.448019425,2.442656612
"AK131849",2.543169493,2.344197063,2.559944589,2.743313229,2.573678597,2.593461979,2.619696573,2.589115931,2.706555461,2.803395362
"AK132205",2.392387104,2.958800371,2.740878956,2.739544392,2.579395514,2.488125513,2.326948883,2.421667235,2.583589901,2.483339537
"AK132253",3.411752409,3.50474341,3.497158912,3.275833051,3.518593443,3.50474341,3.516562329,3.507219862,3.50474341,3.579709587
"AK132915",2.788679595,2.606449238,2.427185569,2.32399902,2.380520609,2.769720449,2.605649586,2.450981045,2.517548386,2.458767626
"AK132939",3.36824718,3.080936677,2.814203658,2.969107307,2.947918132,2.969107307,2.926728957,2.801751608,3.00873869,2.969107307
"AK132943",2.973840144,2.753478516,2.747849624,2.723190396,2.723190396,2.758496317,2.926692668,2.76836775,3.061420787,2.747849624
"AK133037",3.057030842,2.820641868,3.006158165,3.002532878,3.007096674,3.00464607,3.031149717,2.9443337,3.122555313,2.854855808
"AK133132",4.102858255,4.007862124,4.25401852,4.416968232,4.616693288,4.396934471,4.131564178,4.354448574,4.112868822,4.355823672
"AK133133",3.736226314,3.441302525,2.96063489,3.478362062,3.478362062,3.689163915,3.476888208,3.68820834,3.577519194,3.356173668
"AK133141",3.210021715,3.181375041,3.195606009,3.146178064,3.336865121,3.227864004,3.320066585,3.210021715,3.435350512,3.065439638
"AK133143",2.48397806,2.487768914,2.48397806,2.48397806,2.48397806,2.557616313,2.48397806,2.491974138,2.48397806,2.448267901
"AK133237",3.123951778,2.761093705,2.795631711,3.211312603,3.171426071,3.502483748,3.18822718,3.211312603,3.622074168,3.313355803
"AK133326",4.086791715,4.036452127,3.920542744,3.895418626,3.891957598,3.896850747,3.857573593,3.774011505,3.891957598,3.70454952
"AK133396",2.436013531,2.344352664,2.538503528,2.457999429,2.290404966,2.661350376,2.345329871,2.32417873,2.619292218,2.398946868
"AK133696",4.682230244,4.477833859,4.353163682,3.857511766,3.796500734,3.706341519,3.875008194,3.605691538,3.987442677,3.859865826
"AK134586",6.777324104,6.694534365,6.481133325,6.527007735,6.140924235,6.222495187,6.120409942,6.266463216,6.174484765,6.091074791
"AK134595",3.095357476,2.952432361,3.32826781,3.145904945,3.312024723,3.485017559,3.355757612,3.399706452,3.383146089,3.463330648
"AK134775",2.102513218,2.095684986,2.086459291,3.07236207,2.476071401,2.684371291,2.857265041,3.073562903,2.933029534,2.388521619
"AK134881",2.766835792,2.766835792,2.766835792,2.766835792,2.766835792,2.766835792,2.766835792,2.766835792,2.782435199,2.766835792
"AK135124",3.784933989,2.880043163,3.347912436,3.73002258,3.100819223,3.677445798,3.347912436,3.425252056,3.260838891,3.351966191
"AK135158",3.163736682,3.286236122,3.151000033,3.170205457,3.151000033,3.151000033,3.201776162,3.125583556,3.151000033,2.981780625
"AK135183",2.432692862,2.352946636,2.383546496,2.325381494,2.286586503,2.564751777,2.333224473,2.520119726,2.32481182,2.470580837
"AK135767",3.008371033,2.997500451,2.921735282,2.921735282,2.900406197,3.088630412,2.91328579,2.915425602,3.108092927,2.861204409
"AK136078",2.949335334,2.949335334,2.949335334,2.803340046,3.019634912,2.986716953,2.954097858,3.099526612,2.949335334,2.879035757
