Gene,GSM4751074,GSM4751075,GSM4751076,GSM4751077,GSM4751078,GSM4751079,GSM4751080,GSM4751081,GSM4751082,GSM4751083,GSM4751084,GSM4751085,GSM4751086,GSM4751087,GSM4751088,GSM4751089,GSM4751090,GSM4751091,GSM4751092,GSM4751093,GSM4913330,GSM4913331,GSM4913332,GSM4913333,GSM4913334,GSM4913335,GSM4913336,GSM4913337,GSM4913338,GSM4913339,GSM4913340,GSM4913341,GSM4913342,GSM4913343,GSM4913344,GSM4960153,GSM4960154,GSM4960155,GSM6435238,GSM6435239,GSM6435240,GSM6435241,GSM6506766,GSM6506768,GSM6506769,GSM6614483,GSM6614484,GSM6614485,GSM6753921,GSM6753922,GSM6753923,GSM6845651,GSM6845652,GSM6845653,GSM6845654,GSM6964918,GSM6964919,GSM6964920,GSM7012039,GSM7012040,GSM7083658,GSM7083659,GSM7083660,GSM7102172,GSM7102173,GSM7102174,GSM7300216,GSM7300217,GSM7300218,GSM7300219,GSM7329492,GSM7329493,GSM7329494,GSM7329495,GSM7329500,GSM7329501,GSM7329502,GSM7329506,GSM7329507,GSM7329508,GSM7427996,GSM7427997,GSM7427998,GSM7427999,GSM7428004,GSM7428005,GSM7428006,GSM7428007,GSM7509810,GSM7509811,GSM7509812,GSM7994873,GSM7994882
Bend7,3.204231596,3.243654596,3.027832108,2.846957996,2.953917121,3.168824392,2.695386877,3.150245871,2.814321099,3.044968535,2.758037566,2.484931932,2.558884539,2.939334947,2.939189992,2.883651262,3.024411198,2.908223513,3.137605095,3.143310913,-2.802069124,-2.802069124,2.53869733,0.638500975,1.943801002,-0.025978216,0.332936034,1.910432707,1.89050917,-1.950561133,2.563877134,2.800096569,3.110979149,3.051216123,2.467686994,2.035071795,1.869918697,2.215019754,1.876456192,2.070892241,1.330592268,2.187513932,1.223880826,1.099057359,0.385191243,1.370040323,0.690306998,1.854225023,0.50168836,1.431882425,1.614251945,1.25825664,2.338354419,1.537098255,1.139635941,1.152578761,1.445886852,1.303051155,2.623860432,3.108478368,2.8547119,2.972404005,2.921054572,2.522829914,3.169373709,2.779417483,3.827476128,3.920659345,3.697696377,3.910524062,2.143715591,1.283964422,1.51300169,1.652427777,1.979063444,1.461613149,2.343200874,1.390030338,2.564477426,1.69150928,0.956276787,1.29316088,0.913935584,1.109709148,1.346886626,1.064993814,1.320531187,0.874133276,2.298967202,2.36217456,1.86923681,2.633975369,3.284329396
Best1,1.726486827,2.046232881,1.827609337,1.75141868,2.124938795,1.860714233,1.597466738,2.258519744,1.818635197,2.118989512,1.615687224,2.082159221,1.845134361,1.942833042,2.251714997,2.259386514,1.947481391,2.257740425,2.438874392,2.002357933,1.438640717,-2.802069124,2.830257704,2.972381265,1.011558732,-0.608309349,2.634510972,1.95646578,0.79645149,1.995611408,1.750754912,-2.802069124,2.282010213,1.241804877,1.118486958,0.340004437,0.644336605,0.831522601,1.145167505,0.799090841,1.294339298,0.460580163,1.126047011,1.298979205,1.24970568,0.319413,1.583705452,0.027123013,1.685281045,1.655261112,1.116970284,0.25431246,0.569032859,0.681566765,0.947557311,1.17384423,0.752945805,1.394458758,-2.036675677,-2.802069124,1.575053323,1.756810536,1.444322327,1.441256333,0.279228943,1.863877413,2.488975758,2.556693483,2.421435492,2.747373387,-0.304523529,-2.327157247,-1.147489674,-0.879877474,-0.458304008,-0.81921247,-0.002788241,-0.335990209,-0.261792109,-0.988079098,0.85567988,0.966205333,0.495097112,0.860694855,0.674606304,1.019489565,0.617767802,0.273237642,0.959620922,0.591191469,1.194331878,0.886643846,0.829700999
Best2,-2.506197628,-1.946170174,-1.564836813,-1.848429152,-2.104672591,-1.979689484,-1.91491727,-1.679606669,-1.706180952,-1.898891819,-2.176054948,-1.539847238,-2.063707879,-2.142067212,-1.988124668,-2.478865941,-2.002974641,-1.456848472,-1.678980621,-2.136928835,-2.802069124,-2.802069124,-2.802069124,0.013806116,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.898583133,-1.872283094,-2.802069124,-1.112625873,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.208709818,-2.272512398,-1.84671248,-2.802069124,-0.760975369,-0.666085041,-1.832866381,-2.255634915,-2.248667131,-2.265757972,-2.802069124,-2.053684105,-1.640988398,-1.749123443,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.492703751,-0.898831257,-2.321678622,-1.594718077,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.22470075,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.867403674,-2.802069124,-2.802069124,-1.957816691,-2.514872675,-2.802069124,-2.802069124,-1.979555818,-2.802069124,-2.190274219,-2.802069124,-2.802069124,-2.802069124
Best3,-0.011654757,-1.412627698,0.240536364,-0.127082081,-0.382252198,-0.249684984,-0.334586208,0.451099406,0.651139614,-0.734891366,0.000382356,-0.42468265,0.297871923,0.292352985,0.093833955,-0.09624249,0.225335679,0.231774791,0.100911678,0.304679853,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.079609133,1.334200461,0.402258877,-0.941265795,1.669259116,0.747975467,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-0.808552435,-1.444046386,-1.523238282,-1.617579339,-0.882206041,-1.898583133,-1.564817375,-1.600330643,-1.882829,-2.802069124,0.871139939,1.072934905,-1.764412947,-1.63568939,-1.137751074,-1.080893047,0.25431246,-0.436348865,-0.666085041,-2.802069124,0.483178989,0.836558972,-0.465118469,-1.539234897,-0.664711103,-2.802069124,-2.802069124,-2.802069124,-1.533316622,-2.802069124,-0.8921381,2.613715361,2.593945151,2.189768123,2.689362524,-2.802069124,-1.241761793,-1.607358961,-0.879877474,-2.802069124,-2.802069124,-2.802069124,-1.935912845,-1.553359617,-2.446409557,-0.213993682,-1.809110152,-1.72912056,-1.584492813,-1.586949724,-0.592797341,-0.10762528,-1.32018654,-1.402210527,-2.802069124,-1.56327473,-0.936831285,-2.802069124
Bet1,4.818214091,4.719643652,4.834284931,4.943300552,4.876544309,4.869199948,4.919815575,4.726506069,4.768548987,4.603284286,4.747525366,5.179536788,4.775467058,4.748656399,4.659738891,4.440267142,4.654425284,4.569464507,4.639963959,4.819427214,6.189621477,7.666501764,6.779211621,7.304433785,5.510573661,6.788362283,6.834668488,6.956746695,6.583093655,5.759107194,6.505342086,6.632175468,6.991973653,6.531744461,6.829832779,4.609290815,5.0386905,4.780375139,4.229465695,4.366907815,4.194200421,4.586110017,4.411705278,4.501872703,4.192645958,5.227350984,5.246642325,5.016108345,5.275421473,5.206233297,5.330468452,4.713041997,4.874246618,4.826787318,4.765342511,4.760956337,4.732781543,4.840268591,3.495883788,3.4801848,4.256232484,4.219981378,3.907333875,4.161202339,3.917071619,3.992686535,3.799197702,3.675408982,3.861286898,3.867569742,5.361858125,5.458282745,5.288291542,5.255635775,4.88325376,4.998496673,5.351899124,5.634958826,5.016059018,5.403030586,4.552782771,4.687718183,4.901841148,5.060303946,4.774376379,4.582012171,4.720311178,4.712641673,4.543918921,4.358557069,4.331342983,2.543085881,2.825298657
Bet1l,4.49811791,4.505248969,4.595786123,4.590044089,4.524700175,4.534026313,4.553941723,4.677390129,4.493603435,4.405144353,4.479327985,4.900309569,4.552089817,4.438645343,4.428083444,4.478049638,4.412331524,4.253059501,4.404231159,4.460784008,6.884242873,6.035075655,5.961514924,6.895368177,5.57748159,6.366023552,6.844449698,5.706742788,6.202640953,5.267205585,5.909878081,7.111578088,6.49940792,6.470566612,7.249002052,4.897543191,4.890297202,5.059364829,4.434133246,4.558299186,4.369963066,4.278924509,6.083500101,6.079836692,5.993067973,5.371054949,5.309868688,5.377406884,5.137676171,5.034504134,5.055545852,4.671211255,4.518905469,4.504619054,4.801313894,4.42195243,4.517427589,4.684185039,3.456864664,3.218336572,6.428145136,6.418110893,7.116313599,4.597634813,4.499325368,4.201301271,3.486040365,3.599199797,3.614808839,3.556725919,4.041630202,4.079962446,4.170648958,4.315884656,4.184961028,4.235896363,3.981006957,4.171245967,4.189729275,4.315087982,5.033388308,5.111650507,5.043569422,5.280870361,4.9274546,4.917409966,4.843722444,4.93506187,4.563166005,4.374446329,4.862995501,6.838083412,6.797674404
Bex1,7.041163763,7.287721566,7.096705351,6.950442938,7.217515706,7.365859784,7.174351042,7.287123614,6.888804764,7.210602542,7.268908034,6.931587581,6.603002973,6.660459506,7.014445931,7.167907332,6.867293452,7.080817481,7.204014694,7.041580472,7.973927661,7.882387275,7.045787601,7.677126314,6.441485527,5.828000669,6.379819633,5.494328041,6.52121072,4.892748003,6.429612779,7.443011208,6.954319411,6.794887358,7.6272421,4.858207592,4.772976898,4.815728141,4.945019081,5.096121278,5.351782899,5.017413026,7.620318051,7.88573146,7.630151133,6.17089285,5.731451295,6.497130558,6.918354899,6.811880192,6.922821091,6.072621719,5.837289612,5.652118875,5.846622851,4.787066235,4.761590392,5.043151165,4.447414499,4.324138661,6.993364488,7.120418802,7.206468833,6.171384247,6.069426008,6.333891073,6.397161697,6.503588784,6.352974252,6.460562982,5.150328032,5.141648065,5.029947172,5.143483375,5.512801905,5.382119955,5.417726832,5.419238621,5.201563679,5.505881164,5.739579871,5.86947358,5.981125241,5.774226158,5.596021209,5.685414289,5.773943458,5.679005728,6.054903424,5.994469511,6.257126126,6.482159082,6.261796057
Bex2,8.477539519,8.561676723,8.559615976,8.632280643,8.603129145,8.715166024,8.562957742,8.538751711,8.356263412,8.488576803,8.548912809,8.719315847,8.233231863,8.211638639,8.4710098,8.576069322,8.346479405,8.365811477,8.505117131,8.377215893,10.81610621,10.93741859,10.12402026,10.91579799,9.214519972,9.47286148,10.04401412,8.948751787,9.871135885,8.13827565,9.502975909,10.99708958,10.73704291,9.980509808,11.12349034,7.434542699,7.298515604,7.344600793,7.420622611,7.333922382,7.470822112,7.399986076,9.91373988,9.965498382,9.817369247,8.173974094,8.278626564,8.239763594,10.97048755,10.90000726,10.95532229,7.525408128,7.299539815,7.177248037,7.189650304,7.46668598,7.636199194,7.713969315,6.700419973,6.820599975,9.046839454,9.033661547,8.983516276,8.075358064,7.87613319,8.145629096,10.19860232,10.14619006,10.17008836,10.1783739,7.029371506,6.935288893,6.853672239,6.887299011,7.015493912,6.830586859,7.014209866,6.873959167,6.827952984,7.048154136,7.922607175,7.961899496,8.023886442,7.9456641,7.790152135,7.780708639,7.896046796,7.864665758,7.778753975,7.974765853,7.845798067,8.568751665,8.411131481
Bex4,5.091119443,5.319573113,5.028893175,5.129184906,5.168747168,5.384912126,5.238050058,5.280949646,4.89254744,5.149513211,5.236127535,4.658270602,4.479586342,4.585813049,5.097747505,5.168610516,4.761766774,5.081869849,5.186632101,5.111695199,4.650810434,4.932587553,4.404304459,4.973564971,3.415779552,2.908033485,3.915583679,2.583452707,3.71155924,2.128391617,3.635963858,4.843225188,3.599044899,3.532960501,5.021145046,2.615746499,2.503985057,2.711881861,3.1932559,3.683678222,4.081711327,3.68479577,5.886121351,5.953529293,5.978304451,4.756372506,4.085690814,4.689713953,4.532071743,4.547596132,4.210246988,3.509290382,3.401459639,3.396317479,3.659917981,3.654061483,3.724167644,4.08414715,3.665197124,3.62400952,5.462794304,5.55900761,5.478176503,4.549774454,4.621815398,4.771009673,6.620140319,6.730254478,6.641063678,6.493533913,4.808287545,4.692373117,4.721777857,4.404197336,4.394913458,4.626370538,4.760163267,4.561953446,4.109538059,4.666590557,4.065256713,4.164066224,4.28465962,4.387912913,3.899546423,4.193733081,4.21603628,4.166462601,4.443632457,4.611889804,4.677562487,4.551622155,4.288828443
Bfar,5.30154445,5.158483851,5.308220045,5.3613776,5.206379923,5.351565529,5.231828394,5.249289427,5.209509607,5.127368506,5.303127793,5.675836853,5.361837017,5.516141353,5.374968394,5.419806711,5.423010493,5.115966917,5.316145211,5.270791748,5.799971194,6.230048773,6.193536395,6.377114894,5.361559295,5.793872343,6.425742745,5.606848684,6.004401899,5.168104947,5.596314699,6.242347659,6.340423235,5.648224876,6.273236194,5.807228612,5.993861369,6.045876286,4.162431024,4.162355851,4.113270205,4.288535784,5.352123858,5.446109217,5.277857936,4.356732003,4.445823683,4.677850298,4.523220597,4.55820894,4.372244884,5.816611757,5.551504598,5.729169478,5.765181857,4.397303529,4.422526251,4.33894766,4.537439817,4.483515876,6.688301582,6.972480872,6.752366762,4.517733692,4.445587211,4.37414511,4.320396179,4.303802942,4.48499925,4.324222346,6.086237387,6.015737938,6.059128944,6.053858795,5.983336777,6.071408364,6.011404832,6.038635805,5.738072879,5.957803972,4.530521285,4.566523321,4.683777581,4.681926433,4.393635385,4.448887222,4.472817849,4.461643158,5.721812728,5.573647416,5.753913411,6.416465002,6.508286685
Bfsp1,1.279768407,2.137901443,1.470378772,1.465967219,1.5683209,1.360064135,1.3209412,1.325610152,1.302989517,1.64975688,1.540413411,1.521417859,1.108075891,1.46641532,1.278438479,1.743180733,1.427534774,1.164782123,1.509001054,1.479648231,0.340918855,3.45783558,1.342682407,-2.802069124,1.846988632,0.936684544,-1.373207357,0.754649768,0.929453713,-0.552987522,0.957310928,2.465433813,-0.886647516,-0.337636451,-2.802069124,0.456967725,0.776066978,-0.056683246,-0.195314219,-0.086671464,-0.066812825,-0.336103225,-0.327206967,-0.507528538,-0.183464036,-0.464611162,-0.073127588,-0.204211194,0.765279086,1.180680044,0.966722374,0.060538489,1.055993642,0.527673862,-0.529737229,0.895288716,0.321339887,0.110343901,-0.876322567,-2.053684105,1.065702542,1.102116558,-1.162712672,0.358952776,0.081183918,1.257679707,2.568034862,2.521746705,2.502599761,2.381678629,-1.974624215,-1.241761793,-1.147489674,-0.80594498,-0.458304008,-0.649926336,-1.299161398,-1.935912845,-0.651275772,-0.877701491,-0.327701442,-0.421168745,0.019744555,-0.27299651,-0.310062184,0.201948541,0.049802983,-0.187776766,0.481858317,-0.034466894,-0.906756942,-0.490298693,-0.058368944
Bfsp2,3.828845186,3.695502348,4.023752161,3.348130779,3.239066144,3.382010728,3.358009246,2.703778804,2.942277442,3.044968535,2.966501394,3.202857412,2.62760124,2.915676926,2.554958605,2.049564232,2.509983167,2.415403076,1.916552485,2.373589111,4.600807419,4.022692284,4.127715619,4.977745821,3.37585192,4.677291737,4.550767484,6.231538491,3.576095038,4.851077705,5.771279833,3.858710146,4.294274735,2.413329495,2.625007171,3.263550212,3.532966519,3.501305584,2.117990229,2.242959723,1.706645407,1.989604654,2.711087597,3.376587604,2.999285163,3.528141783,1.753671108,3.909631341,4.029858897,4.065922761,3.972831111,1.428619219,1.950846362,1.760832007,1.723275864,2.573717268,1.613289736,1.608114648,2.188553349,1.312120474,2.989613391,2.386455945,3.058701185,3.115758583,3.175600701,3.127444549,4.947526214,4.502002455,4.616624191,4.42150251,-1.689829621,-2.802069124,-0.962925077,-1.667383372,-2.802069124,-1.49383937,-1.863168546,-1.935912845,-1.358271749,-0.775171775,2.774201332,2.849429702,3.170825654,3.331208256,3.222463283,2.168531488,2.658608293,2.732134639,3.07819405,2.444762596,2.460978017,2.287132341,2.275288992
Bgn,3.736485147,3.78734389,3.240832563,3.63220399,3.22995895,3.79843913,3.424985442,3.342549822,3.83706847,3.736298991,3.186137556,4.592636949,4.174847974,4.60319669,3.590286982,3.408780112,4.239424258,3.285818774,3.319483774,4.117665486,-2.802069124,-2.802069124,0.797934442,-0.44208905,2.213464711,1.707295381,2.263717258,2.989836287,1.602522179,3.058680318,3.232225385,-2.802069124,-2.802069124,3.274646202,4.546974071,3.437321649,3.210849769,3.033500185,4.392952588,4.652895899,4.41708653,4.79271159,5.110850806,5.379157847,5.276961197,3.230481367,5.12915295,3.838335797,1.562712597,2.113387142,2.57123019,2.904788727,3.626860983,3.622251874,2.596541585,4.32785672,4.502571328,5.223483799,5.176585452,5.151008575,3.875613932,3.944800048,3.992268174,5.130655555,5.996555119,5.271474354,3.643487246,3.529177621,3.530198722,3.749995668,3.786921162,4.126873545,4.223939721,4.660395562,3.946019237,4.111853896,3.919653647,3.504739936,4.054916836,3.816911133,3.374268687,3.195261462,3.4043804,2.888243985,3.057131799,2.673437835,2.965759008,3.065336924,4.072626539,4.134293556,3.994437763,3.785267011,4.095541502
Bhlha15,-1.868114844,-0.914691832,-2.054699601,-1.535954551,-1.391980066,-1.612697521,-1.529527075,-1.496694866,-1.090621534,-0.949854231,-1.40706885,-1.107038348,-1.72223051,-1.347759418,-1.090999683,-0.475047427,-1.114996802,-1.782632638,-1.055216667,-0.724322452,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-2.802069124,-1.284143176,-1.444046386,-1.837893502,-1.915672451,-2.802069124,-2.280726651,-1.564817375,-1.591417043,-1.56858951,-2.802069124,-2.802069124,-1.031145157,-0.154881516,-2.083431146,-2.157938084,-2.425863105,1.580972279,0.832962271,1.272183889,0.84099058,-1.550250364,-1.849672626,-2.265757972,-1.539234897,-0.457391858,0.642861683,0.289348452,0.26891078,-2.205079793,-2.802069124,-1.00812961,0.987255822,1.489382775,1.291380055,1.330869516,-1.974624215,-1.970462092,-1.359178044,-1.956367764,-2.802069124,-2.22470075,-1.863168546,-1.935912845,-2.046631286,-1.540326396,-2.050532134,-1.809110152,-1.393035162,-1.584492813,-1.456180795,-1.563797864,-1.484390077,-1.32018654,-2.173293297,-2.190274219,-2.802069124,0.886643846,-0.403337098
Bhlha9,0.36254366,0.823015011,0.922267427,0.755299235,0.565810453,0.43847779,0.44513112,0.494956438,0.724172279,0.639154388,0.303296307,0.629626165,0.139562633,-0.462762668,0.130105476,0.010742542,-0.174448142,0.276313708,0.100911678,-0.294710923,3.834243748,-2.802069124,-0.087739795,-2.802069124,1.282288679,2.435364962,3.009667874,0.979376844,1.77151871,0.782084667,1.115349986,3.181471947,0.793549283,2.282201901,3.648694483,0.713596242,0.250271843,-0.162786894,1.556659555,1.343871481,1.330592268,1.063345114,2.011198752,2.176645713,1.405326775,2.243526471,2.604550459,1.249543889,2.716932051,3.036039685,3.254173848,2.16698417,0.569032859,1.828311804,2.224997651,1.864970851,1.924819304,2.240944171,-2.802069124,-0.457391858,1.065702542,1.941784133,2.524628736,-0.157357422,-0.087517849,-1.201730289,1.492690891,1.322515809,1.600597293,1.041226643,-0.208832849,0.269493314,0.008431416,0.571770307,0.544402525,0.265203815,-1.082812555,-0.232383606,-0.178886132,0.837439502,0.829395109,0.885344815,1.600042214,0.919863939,0.757797856,1.109106584,1.235666892,1.535078499,-1.402210527,-0.570294263,-0.457230126,3.237077118,2.080050501
Bhlhb9,6.47861961,6.325361729,6.27813134,6.443671783,6.310581377,6.554622547,6.502155018,6.282985318,6.310408276,6.255056495,6.380245209,6.163017102,6.099255629,6.05922804,6.35294408,6.329697175,6.061266743,6.218037374,6.336345915,6.197226227,6.972908595,7.670199324,8.223176101,6.732961569,7.570759425,7.974122391,7.943065672,7.378077996,8.321576898,6.802122686,7.706387263,6.379842983,7.750761485,7.328202943,5.609129101,6.456958585,6.347601657,6.685801239,5.886350345,6.138759366,6.368991695,6.110832224,6.326471801,6.30906489,6.210221677,5.281179572,5.412059935,5.273129076,7.039751726,6.959932512,6.838130444,6.48367191,6.672348535,6.652389906,6.562021801,6.455426412,6.420363746,6.417687895,6.466714931,6.390331619,5.856203486,6.089623257,5.99626126,5.344070124,4.987455781,5.237654527,6.314393117,6.28013207,6.285931232,6.247179752,6.685442466,6.623139396,6.68598634,6.555150835,6.689683443,6.656859231,6.803653252,6.65668854,6.498630319,6.714332702,6.377832302,6.29497561,6.281088003,6.400096565,6.148100598,6.27932869,6.355132985,6.277384221,6.794022091,6.782681551,6.960624948,6.344275271,6.037932178
Bhlhe22,4.479242245,4.490419118,4.491462047,5.50910024,4.597319785,4.115099694,4.076503959,4.365182394,5.487694563,4.553050256,4.2969681,4.981309721,5.328969521,3.657570811,2.827658526,3.945702712,3.882672834,4.033864462,4.009569677,3.058594283,4.961835595,-2.802069124,2.19950894,-2.802069124,4.205884411,4.96676159,4.185595733,3.609957427,5.417751247,4.938684153,2.852839994,4.554081098,4.1881703,4.884245123,2.884707304,5.249332837,5.464412998,5.150795046,6.210544671,5.954487456,6.678601241,5.896590387,5.47522099,5.628604777,5.517011564,7.534036201,6.512520721,7.175488967,4.364600315,4.580149156,5.655353627,7.383667166,7.45943553,7.86124214,7.39428254,7.104719138,7.156136946,7.08754327,5.246893025,5.193906056,6.811804134,6.584875024,6.694398247,2.748641795,2.503176323,2.77064432,5.180391602,5.233804172,4.550149345,5.301912963,7.13744342,7.125744348,7.266531864,6.948989452,6.995808889,7.158756505,7.182978261,7.156400079,6.448985165,6.866304023,6.586934168,6.334855779,6.135239016,6.285256214,6.583466559,6.697016004,6.802337189,6.691413111,0.773854025,2.701450646,0.393290122,7.829988148,6.762825134
