Gene_ID	Gene	BrainRegion	ExpressionEnergy
ENSG00000248483	POU5F2	cerebellum	2.3
ENSG00000248483	POU5F2	hippocampal formation	3.6
ENSG00000248483	POU5F2	hypothalamus	3.1
ENSG00000248483	POU5F2	medulla oblongata	1.2
ENSG00000248483	POU5F2	midbrain	2.2
ENSG00000248483	POU5F2	olfactory bulb	2.6
ENSG00000248483	POU5F2	pons	1
ENSG00000248483	POU5F2	thalamus	4.8
ENSG00000248485	PCP4L1	amygdala	14.9
ENSG00000248485	PCP4L1	basal ganglia	18.9
ENSG00000248485	PCP4L1	cerebellum	5.6
ENSG00000248485	PCP4L1	hippocampal formation	7.7
ENSG00000248485	PCP4L1	hypothalamus	8.2
ENSG00000248485	PCP4L1	medulla oblongata	8.5
ENSG00000248485	PCP4L1	midbrain	9.3
ENSG00000248485	PCP4L1	olfactory bulb	15.6
ENSG00000248485	PCP4L1	pons	6.6
ENSG00000248485	PCP4L1	thalamus	12.7
ENSG00000248487	ABHD14A	amygdala	9.3
ENSG00000248487	ABHD14A	basal ganglia	6.1
ENSG00000248487	ABHD14A	cerebellum	3.6
ENSG00000248487	ABHD14A	hippocampal formation	9.7
ENSG00000248487	ABHD14A	hypothalamus	4
ENSG00000248487	ABHD14A	medulla oblongata	4.2
ENSG00000248487	ABHD14A	midbrain	5.6
ENSG00000248487	ABHD14A	olfactory bulb	6.4
ENSG00000248487	ABHD14A	pons	3.5
ENSG00000248487	ABHD14A	thalamus	4.2
ENSG00000248713	C4orf54	amygdala	8.3
ENSG00000248713	C4orf54	basal ganglia	6.4
ENSG00000248713	C4orf54	cerebellum	3.1
ENSG00000248713	C4orf54	hippocampal formation	7
ENSG00000248713	C4orf54	hypothalamus	6
ENSG00000248713	C4orf54	medulla oblongata	5.2
ENSG00000248713	C4orf54	midbrain	6
ENSG00000248713	C4orf54	olfactory bulb	7
ENSG00000248713	C4orf54	pons	4.6
ENSG00000248713	C4orf54	thalamus	6.5
ENSG00000248746	ACTN3	amygdala	2.6
ENSG00000248746	ACTN3	basal ganglia	1.3
ENSG00000248746	ACTN3	cerebellum	1.4
ENSG00000248746	ACTN3	hippocampal formation	1.7
ENSG00000248746	ACTN3	hypothalamus	0.9
ENSG00000248746	ACTN3	medulla oblongata	2
ENSG00000248746	ACTN3	midbrain	1.2
ENSG00000248746	ACTN3	olfactory bulb	2.6
ENSG00000248746	ACTN3	pons	1.4
ENSG00000248746	ACTN3	thalamus	1.5
ENSG00000248771	SMIM31	amygdala	0
ENSG00000248771	SMIM31	basal ganglia	0.1
ENSG00000248771	SMIM31	cerebellum	0.1
ENSG00000248771	SMIM31	hippocampal formation	0.1
ENSG00000248771	SMIM31	hypothalamus	0
ENSG00000248771	SMIM31	medulla oblongata	0.1
ENSG00000248771	SMIM31	midbrain	0.2
ENSG00000248771	SMIM31	olfactory bulb	0.2
ENSG00000248771	SMIM31	pons	0.2
ENSG00000248771	SMIM31	thalamus	0
ENSG00000248905	FMN1	amygdala	0
ENSG00000248905	FMN1	basal ganglia	0
ENSG00000248905	FMN1	cerebellum	0.1
ENSG00000248905	FMN1	hippocampal formation	0
ENSG00000248905	FMN1	hypothalamus	0
ENSG00000248905	FMN1	medulla oblongata	0.1
ENSG00000248905	FMN1	midbrain	0
ENSG00000248905	FMN1	olfactory bulb	0.1
ENSG00000248905	FMN1	pons	0
ENSG00000248905	FMN1	thalamus	0.1
ENSG00000249115	HAUS5	amygdala	0.9
ENSG00000249115	HAUS5	basal ganglia	1.3
ENSG00000249115	HAUS5	cerebellum	2
ENSG00000249115	HAUS5	hippocampal formation	2.5
ENSG00000249115	HAUS5	hypothalamus	0.3
ENSG00000249115	HAUS5	medulla oblongata	0.5
ENSG00000249115	HAUS5	midbrain	1.4
ENSG00000249115	HAUS5	olfactory bulb	1.7
ENSG00000249115	HAUS5	pons	0.4
ENSG00000249115	HAUS5	thalamus	1.7
ENSG00000249158	PCDHA11	amygdala	2.8
ENSG00000249158	PCDHA11	basal ganglia	1.2
ENSG00000249158	PCDHA11	cerebellum	1.6
ENSG00000249158	PCDHA11	hippocampal formation	2.7
ENSG00000249158	PCDHA11	hypothalamus	1.1
ENSG00000249158	PCDHA11	medulla oblongata	1.6
ENSG00000249158	PCDHA11	midbrain	1.2
ENSG00000249158	PCDHA11	olfactory bulb	2.4
ENSG00000249158	PCDHA11	pons	1.4
ENSG00000249158	PCDHA11	thalamus	1.5
ENSG00000249242	TMEM150C	amygdala	2.7
ENSG00000249242	TMEM150C	basal ganglia	0.9
ENSG00000249242	TMEM150C	cerebellum	0.9
ENSG00000249242	TMEM150C	hippocampal formation	5.1
ENSG00000249242	TMEM150C	hypothalamus	1.3
ENSG00000249242	TMEM150C	medulla oblongata	2.7
ENSG00000249242	TMEM150C	midbrain	2.1
ENSG00000249242	TMEM150C	olfactory bulb	2.7
ENSG00000249242	TMEM150C	pons	1.9
ENSG00000249242	TMEM150C	thalamus	3
ENSG00000249481	SPATS1	amygdala	0.1
ENSG00000249481	SPATS1	basal ganglia	0.3
ENSG00000249481	SPATS1	cerebellum	0.1
ENSG00000249481	SPATS1	hippocampal formation	0.1
ENSG00000249481	SPATS1	hypothalamus	0.1
ENSG00000249481	SPATS1	medulla oblongata	0.2
ENSG00000249481	SPATS1	midbrain	0.2
ENSG00000249481	SPATS1	olfactory bulb	0.2
ENSG00000249481	SPATS1	pons	0.1
ENSG00000249481	SPATS1	thalamus	0.1
ENSG00000249693	THEGL	amygdala	0
ENSG00000249693	THEGL	basal ganglia	0
ENSG00000249693	THEGL	cerebellum	0.1
ENSG00000249693	THEGL	hippocampal formation	0.1
ENSG00000249693	THEGL	hypothalamus	0
ENSG00000249693	THEGL	medulla oblongata	0.1
ENSG00000249693	THEGL	midbrain	0
ENSG00000249693	THEGL	olfactory bulb	0.3
ENSG00000249693	THEGL	pons	0
ENSG00000249693	THEGL	thalamus	0
ENSG00000249751	ECSCR	amygdala	3.8
ENSG00000249751	ECSCR	basal ganglia	1.9
ENSG00000249751	ECSCR	cerebellum	1.2
ENSG00000249751	ECSCR	hippocampal formation	2.8
ENSG00000249751	ECSCR	hypothalamus	1.6
ENSG00000249751	ECSCR	medulla oblongata	3.1
ENSG00000249751	ECSCR	midbrain	1.8
ENSG00000249751	ECSCR	olfactory bulb	3.5
ENSG00000249751	ECSCR	pons	2.4
ENSG00000249751	ECSCR	thalamus	2
ENSG00000249915	PDCD6	amygdala	1.3
ENSG00000249915	PDCD6	basal ganglia	2.6
ENSG00000249915	PDCD6	cerebellum	1.3
ENSG00000249915	PDCD6	hippocampal formation	1.9
ENSG00000249915	PDCD6	hypothalamus	0.5
ENSG00000249915	PDCD6	medulla oblongata	1.9
ENSG00000249915	PDCD6	midbrain	1
ENSG00000249915	PDCD6	olfactory bulb	1.7
ENSG00000249915	PDCD6	pons	1.4
ENSG00000249915	PDCD6	thalamus	1.1
ENSG00000249961	TERB1	amygdala	0
ENSG00000249961	TERB1	basal ganglia	0
ENSG00000249961	TERB1	cerebellum	0
ENSG00000249961	TERB1	hippocampal formation	0
ENSG00000249961	TERB1	hypothalamus	0
ENSG00000249961	TERB1	medulla oblongata	0
ENSG00000249961	TERB1	midbrain	0
ENSG00000249961	TERB1	olfactory bulb	0
ENSG00000249961	TERB1	pons	0
ENSG00000249961	TERB1	thalamus	0
ENSG00000250067	YJEFN3	amygdala	0.2
ENSG00000250067	YJEFN3	basal ganglia	0
ENSG00000250067	YJEFN3	cerebellum	0
ENSG00000250067	YJEFN3	hippocampal formation	0.4
ENSG00000250067	YJEFN3	hypothalamus	0
ENSG00000250067	YJEFN3	medulla oblongata	0
ENSG00000250067	YJEFN3	midbrain	0
ENSG00000250067	YJEFN3	olfactory bulb	0.4
ENSG00000250067	YJEFN3	pons	0
ENSG00000250067	YJEFN3	thalamus	0
ENSG00000250120	PCDHA10	amygdala	4.5
ENSG00000250120	PCDHA10	basal ganglia	2
ENSG00000250120	PCDHA10	cerebellum	2.4
ENSG00000250120	PCDHA10	hippocampal formation	4.3
ENSG00000250120	PCDHA10	hypothalamus	1.7
ENSG00000250120	PCDHA10	medulla oblongata	2.4
ENSG00000250120	PCDHA10	midbrain	1.9
ENSG00000250120	PCDHA10	olfactory bulb	3.7
ENSG00000250120	PCDHA10	pons	2.2
ENSG00000250120	PCDHA10	thalamus	2.3
ENSG00000250305	TRMT9B	amygdala	0.2
ENSG00000250305	TRMT9B	basal ganglia	0.1
ENSG00000250305	TRMT9B	cerebellum	1.9
ENSG00000250305	TRMT9B	hippocampal formation	0.9
ENSG00000250305	TRMT9B	hypothalamus	0.1
ENSG00000250305	TRMT9B	medulla oblongata	0.3
ENSG00000250305	TRMT9B	midbrain	0.2
ENSG00000250305	TRMT9B	olfactory bulb	1.9
ENSG00000250305	TRMT9B	pons	0.2
ENSG00000250305	TRMT9B	thalamus	0.1
ENSG00000250317	SMIM20	amygdala	0
ENSG00000250317	SMIM20	basal ganglia	0
ENSG00000250317	SMIM20	cerebellum	0.1
ENSG00000250317	SMIM20	hippocampal formation	0
ENSG00000250317	SMIM20	hypothalamus	0
ENSG00000250317	SMIM20	medulla oblongata	0.1
ENSG00000250317	SMIM20	midbrain	0
ENSG00000250317	SMIM20	olfactory bulb	0.1
ENSG00000250317	SMIM20	pons	0
ENSG00000250317	SMIM20	thalamus	0.1
ENSG00000250423	KIAA1210	amygdala	0
ENSG00000250423	KIAA1210	basal ganglia	0
ENSG00000250423	KIAA1210	cerebellum	0.1
ENSG00000250423	KIAA1210	hippocampal formation	0
ENSG00000250423	KIAA1210	hypothalamus	0.2
ENSG00000250423	KIAA1210	medulla oblongata	0.1
ENSG00000250423	KIAA1210	midbrain	0
ENSG00000250423	KIAA1210	olfactory bulb	0.1
ENSG00000250423	KIAA1210	pons	0
ENSG00000250423	KIAA1210	thalamus	0.3
ENSG00000250479	CHCHD10	amygdala	6
ENSG00000250479	CHCHD10	basal ganglia	6.5
ENSG00000250479	CHCHD10	cerebellum	3.5
ENSG00000250479	CHCHD10	hippocampal formation	4.4
ENSG00000250479	CHCHD10	hypothalamus	5.3
ENSG00000250479	CHCHD10	medulla oblongata	6.5
ENSG00000250479	CHCHD10	midbrain	5.7
ENSG00000250479	CHCHD10	olfactory bulb	4.7
ENSG00000250479	CHCHD10	pons	6.1
ENSG00000250479	CHCHD10	thalamus	5.1
ENSG00000250510	GPR162	amygdala	23.5
ENSG00000250510	GPR162	basal ganglia	14.6
ENSG00000250510	GPR162	cerebellum	11.6
ENSG00000250510	GPR162	hippocampal formation	21.3
ENSG00000250510	GPR162	hypothalamus	18.4
ENSG00000250510	GPR162	medulla oblongata	11.8
ENSG00000250510	GPR162	midbrain	16.6
ENSG00000250510	GPR162	olfactory bulb	21.3
ENSG00000250510	GPR162	pons	11.7
ENSG00000250510	GPR162	thalamus	19.4
ENSG00000250565	ATP6V1E2	amygdala	3
ENSG00000250565	ATP6V1E2	basal ganglia	2.7
ENSG00000250565	ATP6V1E2	cerebellum	1.8
ENSG00000250565	ATP6V1E2	hippocampal formation	3.6
ENSG00000250565	ATP6V1E2	hypothalamus	1.8
ENSG00000250565	ATP6V1E2	medulla oblongata	1.3
ENSG00000250565	ATP6V1E2	midbrain	1.8
ENSG00000250565	ATP6V1E2	olfactory bulb	2.7
ENSG00000250565	ATP6V1E2	pons	1.3
ENSG00000250565	ATP6V1E2	thalamus	2.8
ENSG00000250722	SELENOP	amygdala	4.2
ENSG00000250722	SELENOP	basal ganglia	6.6
ENSG00000250722	SELENOP	cerebellum	5.6
ENSG00000250722	SELENOP	hippocampal formation	4.6
ENSG00000250722	SELENOP	hypothalamus	6.6
ENSG00000250722	SELENOP	medulla oblongata	8.4
ENSG00000250722	SELENOP	midbrain	6.5
ENSG00000250722	SELENOP	olfactory bulb	8.1
ENSG00000250722	SELENOP	pons	8.2
ENSG00000250722	SELENOP	thalamus	6
ENSG00000250799	PRODH2	amygdala	0
ENSG00000250799	PRODH2	basal ganglia	0
ENSG00000250799	PRODH2	cerebellum	0.2
ENSG00000250799	PRODH2	hippocampal formation	0.2
ENSG00000250799	PRODH2	hypothalamus	0
ENSG00000250799	PRODH2	medulla oblongata	0.3
ENSG00000250799	PRODH2	midbrain	0.1
ENSG00000250799	PRODH2	olfactory bulb	0.1
ENSG00000250799	PRODH2	pons	0.1
ENSG00000250799	PRODH2	thalamus	0.1
ENSG00000251258	RFPL4B	amygdala	0
ENSG00000251258	RFPL4B	basal ganglia	0
ENSG00000251258	RFPL4B	cerebellum	0.1
ENSG00000251258	RFPL4B	hippocampal formation	0.1
ENSG00000251258	RFPL4B	hypothalamus	0
ENSG00000251258	RFPL4B	medulla oblongata	0
ENSG00000251258	RFPL4B	midbrain	0.1
ENSG00000251258	RFPL4B	olfactory bulb	0.1
ENSG00000251258	RFPL4B	pons	0
ENSG00000251258	RFPL4B	thalamus	0
ENSG00000251322	SHANK3	amygdala	4.1
ENSG00000251322	SHANK3	basal ganglia	3.6
ENSG00000251322	SHANK3	cerebellum	3.7
ENSG00000251322	SHANK3	hippocampal formation	3.3
ENSG00000251322	SHANK3	hypothalamus	1.1
ENSG00000251322	SHANK3	medulla oblongata	0.7
ENSG00000251322	SHANK3	midbrain	1.1
ENSG00000251322	SHANK3	olfactory bulb	2.8
ENSG00000251322	SHANK3	pons	0.4
ENSG00000251322	SHANK3	thalamus	3.7
ENSG00000251493	FOXD1	amygdala	0.4
ENSG00000251493	FOXD1	basal ganglia	0.2
ENSG00000251493	FOXD1	cerebellum	0.2
ENSG00000251493	FOXD1	hippocampal formation	0.5
ENSG00000251493	FOXD1	hypothalamus	0.1
ENSG00000251493	FOXD1	medulla oblongata	0.3
ENSG00000251493	FOXD1	midbrain	0.1
ENSG00000251493	FOXD1	olfactory bulb	0.4
ENSG00000251493	FOXD1	pons	0.2
ENSG00000251493	FOXD1	thalamus	0.1
ENSG00000251692	PTX4	amygdala	0
ENSG00000251692	PTX4	basal ganglia	0
ENSG00000251692	PTX4	cerebellum	0.3
ENSG00000251692	PTX4	hippocampal formation	0.2
ENSG00000251692	PTX4	hypothalamus	0
ENSG00000251692	PTX4	medulla oblongata	0.2
ENSG00000251692	PTX4	midbrain	0.2
ENSG00000251692	PTX4	olfactory bulb	1.1
ENSG00000251692	PTX4	pons	0.1
ENSG00000251692	PTX4	thalamus	0
ENSG00000253117	OC90	amygdala	0.1
ENSG00000253117	OC90	basal ganglia	0.1
ENSG00000253117	OC90	cerebellum	0
ENSG00000253117	OC90	hippocampal formation	0.1
ENSG00000253117	OC90	hypothalamus	0.1
ENSG00000253117	OC90	medulla oblongata	0.1
ENSG00000253117	OC90	midbrain	0
ENSG00000253117	OC90	olfactory bulb	0.3
ENSG00000253117	OC90	pons	0.1
ENSG00000253117	OC90	thalamus	0.1
ENSG00000253159	PCDHGA12	amygdala	12.8
ENSG00000253159	PCDHGA12	basal ganglia	11.2
ENSG00000253159	PCDHGA12	cerebellum	6.8
ENSG00000253159	PCDHGA12	hippocampal formation	10.7
ENSG00000253159	PCDHGA12	hypothalamus	8.8
ENSG00000253159	PCDHGA12	medulla oblongata	5.2
ENSG00000253159	PCDHGA12	midbrain	6.9
ENSG00000253159	PCDHGA12	olfactory bulb	11.3
ENSG00000253159	PCDHGA12	pons	5.4
ENSG00000253159	PCDHGA12	thalamus	8
ENSG00000253276	CCDC71L	amygdala	0.1
ENSG00000253276	CCDC71L	basal ganglia	0.1
ENSG00000253276	CCDC71L	cerebellum	0.5
ENSG00000253276	CCDC71L	hippocampal formation	0.3
ENSG00000253276	CCDC71L	hypothalamus	0.1
ENSG00000253276	CCDC71L	medulla oblongata	0.1
ENSG00000253276	CCDC71L	midbrain	0.2
ENSG00000253276	CCDC71L	olfactory bulb	0.5
ENSG00000253276	CCDC71L	pons	0.2
ENSG00000253276	CCDC71L	thalamus	0.1
ENSG00000253293	HOXA10	amygdala	0.1
ENSG00000253293	HOXA10	basal ganglia	0.5
ENSG00000253293	HOXA10	cerebellum	0.7
ENSG00000253293	HOXA10	hippocampal formation	0.4
ENSG00000253293	HOXA10	hypothalamus	0.7
ENSG00000253293	HOXA10	medulla oblongata	0.2
ENSG00000253293	HOXA10	midbrain	0.3
ENSG00000253293	HOXA10	olfactory bulb	1.3
ENSG00000253293	HOXA10	pons	0.3
ENSG00000253293	HOXA10	thalamus	0.3
ENSG00000253305	PCDHGB6	amygdala	11.9
ENSG00000253305	PCDHGB6	basal ganglia	10.5
ENSG00000253305	PCDHGB6	cerebellum	6.7
ENSG00000253305	PCDHGB6	hippocampal formation	10
ENSG00000253305	PCDHGB6	hypothalamus	8.2
ENSG00000253305	PCDHGB6	medulla oblongata	5
ENSG00000253305	PCDHGB6	midbrain	6.5
ENSG00000253305	PCDHGB6	olfactory bulb	10.2
ENSG00000253305	PCDHGB6	pons	5.1
ENSG00000253305	PCDHGB6	thalamus	7.6
ENSG00000253313	C1orf210	amygdala	0
ENSG00000253313	C1orf210	basal ganglia	0
ENSG00000253313	C1orf210	cerebellum	0
ENSG00000253313	C1orf210	hippocampal formation	0
ENSG00000253313	C1orf210	hypothalamus	0
ENSG00000253313	C1orf210	medulla oblongata	0
ENSG00000253313	C1orf210	midbrain	0
ENSG00000253313	C1orf210	olfactory bulb	0
ENSG00000253313	C1orf210	pons	0
ENSG00000253313	C1orf210	thalamus	0
ENSG00000253368	TRNP1	amygdala	9
ENSG00000253368	TRNP1	basal ganglia	9.8
ENSG00000253368	TRNP1	cerebellum	5
ENSG00000253368	TRNP1	hippocampal formation	7.9
ENSG00000253368	TRNP1	hypothalamus	3.7
ENSG00000253368	TRNP1	medulla oblongata	8
ENSG00000253368	TRNP1	midbrain	6.5
ENSG00000253368	TRNP1	olfactory bulb	7.1
ENSG00000253368	TRNP1	pons	7.4
ENSG00000253368	TRNP1	thalamus	12.2
ENSG00000253485	PCDHGA5	amygdala	12.2
ENSG00000253485	PCDHGA5	basal ganglia	10.6
ENSG00000253485	PCDHGA5	cerebellum	6.9
ENSG00000253485	PCDHGA5	hippocampal formation	10.3
ENSG00000253485	PCDHGA5	hypothalamus	8.3
ENSG00000253485	PCDHGA5	medulla oblongata	5
ENSG00000253485	PCDHGA5	midbrain	6.5
ENSG00000253485	PCDHGA5	olfactory bulb	10.6
ENSG00000253485	PCDHGA5	pons	5.1
ENSG00000253485	PCDHGA5	thalamus	7.5
ENSG00000253537	PCDHGA7	amygdala	12
ENSG00000253537	PCDHGA7	basal ganglia	10.5
ENSG00000253537	PCDHGA7	cerebellum	6.5
ENSG00000253537	PCDHGA7	hippocampal formation	10
ENSG00000253537	PCDHGA7	hypothalamus	8.2
ENSG00000253537	PCDHGA7	medulla oblongata	5
ENSG00000253537	PCDHGA7	midbrain	6.5
ENSG00000253537	PCDHGA7	olfactory bulb	10.1
ENSG00000253537	PCDHGA7	pons	5.1
ENSG00000253537	PCDHGA7	thalamus	7.5
ENSG00000253598	SLC10A5	amygdala	0
ENSG00000253598	SLC10A5	basal ganglia	0
ENSG00000253598	SLC10A5	cerebellum	0
ENSG00000253598	SLC10A5	hippocampal formation	0
ENSG00000253598	SLC10A5	hypothalamus	0
ENSG00000253598	SLC10A5	medulla oblongata	0.1
ENSG00000253598	SLC10A5	midbrain	0.1
ENSG00000253598	SLC10A5	olfactory bulb	0
ENSG00000253598	SLC10A5	pons	0
ENSG00000253598	SLC10A5	thalamus	0
ENSG00000253649	PRSS51	amygdala	0.1
ENSG00000253649	PRSS51	basal ganglia	0.1
ENSG00000253649	PRSS51	cerebellum	0.2
ENSG00000253649	PRSS51	hippocampal formation	0.1
ENSG00000253649	PRSS51	hypothalamus	0
ENSG00000253649	PRSS51	medulla oblongata	0.4
ENSG00000253649	PRSS51	midbrain	0.1
ENSG00000253649	PRSS51	olfactory bulb	0.4
ENSG00000253649	PRSS51	pons	0.1
ENSG00000253649	PRSS51	thalamus	0.1
ENSG00000253710	ALG11	amygdala	1.9
ENSG00000253710	ALG11	basal ganglia	1.5
ENSG00000253710	ALG11	cerebellum	1.3
ENSG00000253710	ALG11	hippocampal formation	2.1
ENSG00000253710	ALG11	hypothalamus	1.3
ENSG00000253710	ALG11	medulla oblongata	1.7
ENSG00000253710	ALG11	midbrain	2.1
ENSG00000253710	ALG11	olfactory bulb	1.5
ENSG00000253710	ALG11	pons	1.5
ENSG00000253710	ALG11	thalamus	1.4
ENSG00000253729	PRKDC	amygdala	1.9
ENSG00000253729	PRKDC	basal ganglia	1.1
ENSG00000253729	PRKDC	cerebellum	0.9
ENSG00000253729	PRKDC	hippocampal formation	1.9
ENSG00000253729	PRKDC	hypothalamus	0.7
ENSG00000253729	PRKDC	medulla oblongata	1.1
ENSG00000253729	PRKDC	midbrain	1.1
ENSG00000253729	PRKDC	olfactory bulb	1.6
ENSG00000253729	PRKDC	pons	0.9
ENSG00000253729	PRKDC	thalamus	1.6
ENSG00000253731	PCDHGA6	amygdala	11.8
ENSG00000253731	PCDHGA6	basal ganglia	10.4
ENSG00000253731	PCDHGA6	cerebellum	6.3
ENSG00000253731	PCDHGA6	hippocampal formation	9.9
ENSG00000253731	PCDHGA6	hypothalamus	8.3
ENSG00000253731	PCDHGA6	medulla oblongata	5
ENSG00000253731	PCDHGA6	midbrain	6.5
ENSG00000253731	PCDHGA6	olfactory bulb	10
ENSG00000253731	PCDHGA6	pons	5.1
ENSG00000253731	PCDHGA6	thalamus	7.5
ENSG00000253767	PCDHGA8	amygdala	9.1
ENSG00000253767	PCDHGA8	basal ganglia	8.2
ENSG00000253767	PCDHGA8	cerebellum	6.6
ENSG00000253767	PCDHGA8	hippocampal formation	8
ENSG00000253767	PCDHGA8	hypothalamus	6
ENSG00000253767	PCDHGA8	medulla oblongata	3.7
ENSG00000253767	PCDHGA8	midbrain	5
ENSG00000253767	PCDHGA8	olfactory bulb	8.3
ENSG00000253767	PCDHGA8	pons	3.7
ENSG00000253767	PCDHGA8	thalamus	5.5
ENSG00000253846	PCDHGA10	amygdala	12.7
ENSG00000253846	PCDHGA10	basal ganglia	11.6
ENSG00000253846	PCDHGA10	cerebellum	7.2
ENSG00000253846	PCDHGA10	hippocampal formation	10.7
ENSG00000253846	PCDHGA10	hypothalamus	8.8
ENSG00000253846	PCDHGA10	medulla oblongata	5.2
ENSG00000253846	PCDHGA10	midbrain	6.9
ENSG00000253846	PCDHGA10	olfactory bulb	11.3
ENSG00000253846	PCDHGA10	pons	5.3
ENSG00000253846	PCDHGA10	thalamus	8
ENSG00000253873	PCDHGA11	amygdala	12.8
ENSG00000253873	PCDHGA11	basal ganglia	11.2
ENSG00000253873	PCDHGA11	cerebellum	6.8
ENSG00000253873	PCDHGA11	hippocampal formation	10.7
ENSG00000253873	PCDHGA11	hypothalamus	8.6
ENSG00000253873	PCDHGA11	medulla oblongata	5.3
ENSG00000253873	PCDHGA11	midbrain	6.7
ENSG00000253873	PCDHGA11	olfactory bulb	11.4
ENSG00000253873	PCDHGA11	pons	5.3
ENSG00000253873	PCDHGA11	thalamus	7.9
ENSG00000253910	PCDHGB2	amygdala	11.9
ENSG00000253910	PCDHGB2	basal ganglia	10.5
ENSG00000253910	PCDHGB2	cerebellum	6.6
ENSG00000253910	PCDHGB2	hippocampal formation	10.1
ENSG00000253910	PCDHGB2	hypothalamus	8.2
ENSG00000253910	PCDHGB2	medulla oblongata	5
ENSG00000253910	PCDHGB2	midbrain	6.5
ENSG00000253910	PCDHGB2	olfactory bulb	10.2
ENSG00000253910	PCDHGB2	pons	5.1
ENSG00000253910	PCDHGB2	thalamus	7.5
ENSG00000253953	PCDHGB4	amygdala	12
ENSG00000253953	PCDHGB4	basal ganglia	10.5
ENSG00000253953	PCDHGB4	cerebellum	6.6
ENSG00000253953	PCDHGB4	hippocampal formation	10.1
ENSG00000253953	PCDHGB4	hypothalamus	8.3
ENSG00000253953	PCDHGB4	medulla oblongata	5
ENSG00000253953	PCDHGB4	midbrain	6.5
ENSG00000253953	PCDHGB4	olfactory bulb	10.2
ENSG00000253953	PCDHGB4	pons	5.1
ENSG00000253953	PCDHGB4	thalamus	7.6
ENSG00000253958	CLDN23	amygdala	0
ENSG00000253958	CLDN23	basal ganglia	0
ENSG00000253958	CLDN23	cerebellum	0
ENSG00000253958	CLDN23	hippocampal formation	0.1
ENSG00000253958	CLDN23	hypothalamus	0
ENSG00000253958	CLDN23	medulla oblongata	0
ENSG00000253958	CLDN23	midbrain	0
ENSG00000253958	CLDN23	olfactory bulb	0
ENSG00000253958	CLDN23	pons	0
ENSG00000253958	CLDN23	thalamus	0
ENSG00000254004	ZNF260	amygdala	0.7
ENSG00000254004	ZNF260	basal ganglia	0.3
ENSG00000254004	ZNF260	cerebellum	0.4
ENSG00000254004	ZNF260	hippocampal formation	1.4
ENSG00000254004	ZNF260	hypothalamus	0.3
ENSG00000254004	ZNF260	medulla oblongata	0.5
ENSG00000254004	ZNF260	midbrain	0.4
ENSG00000254004	ZNF260	olfactory bulb	0.7
ENSG00000254004	ZNF260	pons	0.5
ENSG00000254004	ZNF260	thalamus	0.5
ENSG00000254087	LYN	amygdala	3
ENSG00000254087	LYN	basal ganglia	1.1
ENSG00000254087	LYN	cerebellum	1.2
ENSG00000254087	LYN	hippocampal formation	2.1
ENSG00000254087	LYN	hypothalamus	0.7
ENSG00000254087	LYN	medulla oblongata	1.5
ENSG00000254087	LYN	midbrain	0.3
ENSG00000254087	LYN	olfactory bulb	2.4
ENSG00000254087	LYN	pons	1.1
ENSG00000254087	LYN	thalamus	0.4
ENSG00000254093	PINX1	amygdala	0.1
ENSG00000254093	PINX1	basal ganglia	0
ENSG00000254093	PINX1	cerebellum	0.1
ENSG00000254093	PINX1	hippocampal formation	0.1
ENSG00000254093	PINX1	hypothalamus	0
ENSG00000254093	PINX1	medulla oblongata	0
ENSG00000254093	PINX1	midbrain	0
ENSG00000254093	PINX1	olfactory bulb	0.1
ENSG00000254093	PINX1	pons	0
ENSG00000254093	PINX1	thalamus	0
ENSG00000254122	PCDHGB7	amygdala	11.8
ENSG00000254122	PCDHGB7	basal ganglia	10.5
ENSG00000254122	PCDHGB7	cerebellum	6.6
ENSG00000254122	PCDHGB7	hippocampal formation	9.9
ENSG00000254122	PCDHGB7	hypothalamus	8.3
ENSG00000254122	PCDHGB7	medulla oblongata	5.1
ENSG00000254122	PCDHGB7	midbrain	6.6
ENSG00000254122	PCDHGB7	olfactory bulb	10.1
ENSG00000254122	PCDHGB7	pons	5.1
ENSG00000254122	PCDHGB7	thalamus	7.5
ENSG00000254221	PCDHGB1	amygdala	11.8
ENSG00000254221	PCDHGB1	basal ganglia	10.4
ENSG00000254221	PCDHGB1	cerebellum	6.3
ENSG00000254221	PCDHGB1	hippocampal formation	9.8
ENSG00000254221	PCDHGB1	hypothalamus	8.2
ENSG00000254221	PCDHGB1	medulla oblongata	5
ENSG00000254221	PCDHGB1	midbrain	6.5
ENSG00000254221	PCDHGB1	olfactory bulb	10
ENSG00000254221	PCDHGB1	pons	5.1
ENSG00000254221	PCDHGB1	thalamus	7.5
ENSG00000254245	PCDHGA3	amygdala	11.8
ENSG00000254245	PCDHGA3	basal ganglia	10.4
ENSG00000254245	PCDHGA3	cerebellum	6.4
ENSG00000254245	PCDHGA3	hippocampal formation	10
ENSG00000254245	PCDHGA3	hypothalamus	8.3
ENSG00000254245	PCDHGA3	medulla oblongata	5
ENSG00000254245	PCDHGA3	midbrain	6.5
ENSG00000254245	PCDHGA3	olfactory bulb	10
ENSG00000254245	PCDHGA3	pons	5.1
ENSG00000254245	PCDHGA3	thalamus	7.5
ENSG00000254402	LRRC24	amygdala	4.3
ENSG00000254402	LRRC24	basal ganglia	2.4
ENSG00000254402	LRRC24	cerebellum	2.2
ENSG00000254402	LRRC24	hippocampal formation	3.4
